GarantyID,NameGaranty,Duration,PriceGaranty,DescriptionGaranty
2223,Additional reseller's warranty,125,75.53,odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae
2224,Full manufacturer's warranty,125,85.07,suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla
2225,Full manufacturer's warranty,125,71.58,quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam
2226,Manufacturer's special warranty,183,81.37,dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus
2227,Additional reseller's warranty,365,96.07,suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut
2228,Additional reseller's warranty,125,84.24,sed augue aliquam erat volutpat in congue etiam justo etiam pretium
2229,Standard Manufacturer's,548,75.74,adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis
2230,Additional reseller's warranty,365,88.23,iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus
2231,Full manufacturer's warranty,365,79.3,suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue
2232,Additional reseller's warranty,125,97.38,vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel
2233,Standard Manufacturer's,548,70.09,vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti
2234,Standard Manufacturer's,183,63.01,id turpis integer aliquet massa id lobortis convallis tortor risus
2235,Manufacturer's special warranty,365,79.38,eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec
2236,Additional reseller's warranty,548,90.56,morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum
2237,Full manufacturer's warranty,125,99.75,dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia
2238,Additional reseller's warranty,365,99.21,lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti
2239,Full manufacturer's warranty,548,75.24,lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed
2240,Additional reseller's warranty,548,66.97,tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque
2241,Additional reseller's warranty,183,97.35,felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio
2242,Standard Manufacturer's,183,77.84,tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus
2243,Standard Manufacturer's,125,99.68,aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci
2244,Full manufacturer's warranty,365,74.22,lacinia aenean sit amet justo morbi ut odio cras mi pede
2245,Standard Manufacturer's,365,67.62,primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae
2246,Manufacturer's special warranty,93,91.69,ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede
2247,Additional reseller's warranty,93,75.46,mauris enim leo rhoncus sed vestibulum sit amet cursus id
2248,Additional reseller's warranty,548,99.78,leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at
2249,Manufacturer's special warranty,93,93.67,eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim
2250,Additional reseller's warranty,93,68.12,ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing
2251,Manufacturer's special warranty,548,83.22,non velit donec diam neque vestibulum eget vulputate ut ultrices vel
2252,Standard Manufacturer's,365,68.64,sollicitudin mi sit amet lobortis sapien sapien non mi integer ac
2253,Standard Manufacturer's,183,98.31,morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo
2254,Manufacturer's special warranty,548,71.93,amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse
2255,Standard Manufacturer's,365,84.61,pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque
2256,Standard Manufacturer's,125,66.4,molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas
2257,Manufacturer's special warranty,365,71.02,neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris
2258,Additional reseller's warranty,93,74.66,morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede
2259,Full manufacturer's warranty,548,99.91,in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis
2260,Standard Manufacturer's,365,61.39,suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas
2261,Manufacturer's special warranty,125,99.25,sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec
2262,Additional reseller's warranty,548,83.02,felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus
2263,Additional reseller's warranty,365,80.99,nisl venenatis lacinia aenean sit amet justo morbi ut odio cras
2264,Full manufacturer's warranty,93,66.15,metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum
2265,Manufacturer's special warranty,548,89.64,dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non
2266,Full manufacturer's warranty,125,87.71,a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas
2267,Full manufacturer's warranty,93,84.12,quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id
2268,Additional reseller's warranty,365,72.47,dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer
2269,Full manufacturer's warranty,183,66.62,id nisl venenatis lacinia aenean sit amet justo morbi ut odio
2270,Additional reseller's warranty,183,60.26,donec ut mauris eget massa tempor convallis nulla neque libero convallis
2271,Standard Manufacturer's,93,91.92,nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam
2272,Standard Manufacturer's,125,73.15,porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat
2273,Standard Manufacturer's,365,63.99,eu interdum eu tincidunt in leo maecenas pulvinar lobortis est
2274,Additional reseller's warranty,548,79.23,ut nulla sed accumsan felis ut at dolor quis odio consequat
2275,Standard Manufacturer's,548,76.48,tempus sit amet sem fusce consequat nulla nisl nunc nisl
2276,Manufacturer's special warranty,183,63.44,porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis
2277,Full manufacturer's warranty,548,70.38,vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices
2278,Standard Manufacturer's,548,82.64,praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in
2279,Manufacturer's special warranty,125,75.9,phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id
2280,Standard Manufacturer's,183,94.7,odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla
2281,Standard Manufacturer's,548,85.4,pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum
2282,Manufacturer's special warranty,93,62.78,varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas
2283,Manufacturer's special warranty,125,88.76,felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio
2284,Manufacturer's special warranty,93,93.51,consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id
2285,Full manufacturer's warranty,548,71.01,tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut
2286,Additional reseller's warranty,183,72.1,viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec
2287,Additional reseller's warranty,125,86.99,diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat
2288,Full manufacturer's warranty,548,93.64,nulla integer pede justo lacinia eget tincidunt eget tempus vel pede
2289,Additional reseller's warranty,183,89.47,ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis
2290,Standard Manufacturer's,548,97.21,lobortis ligula sit amet eleifend pede libero quis orci nullam
2291,Manufacturer's special warranty,183,82.03,dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien
2292,Manufacturer's special warranty,125,84.01,convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet
2293,Full manufacturer's warranty,548,84.86,felis eu sapien cursus vestibulum proin eu mi nulla ac enim
2294,Additional reseller's warranty,125,96.03,posuere felis sed lacus morbi sem mauris laoreet ut rhoncus
2295,Additional reseller's warranty,183,60.15,fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse
2296,Standard Manufacturer's,365,88.92,rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet
2297,Standard Manufacturer's,365,70.63,mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa
2298,Full manufacturer's warranty,93,63.29,nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque
2299,Standard Manufacturer's,183,93.34,turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia
2300,Additional reseller's warranty,93,72.65,et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum
2301,Standard Manufacturer's,548,73.34,nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur
2302,Full manufacturer's warranty,548,97.96,proin leo odio porttitor id consequat in consequat ut nulla sed accumsan
2303,Standard Manufacturer's,125,61.24,hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis
2304,Manufacturer's special warranty,548,85.8,nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis
2305,Full manufacturer's warranty,183,83.07,sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus
2306,Full manufacturer's warranty,183,74.63,iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales
2307,Full manufacturer's warranty,125,91.67,quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus
2308,Standard Manufacturer's,93,76.18,vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue
2309,Additional reseller's warranty,93,82.41,dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non
2310,Manufacturer's special warranty,548,86.35,sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui
2311,Manufacturer's special warranty,365,92.72,ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus
2312,Standard Manufacturer's,548,61.87,pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula
2313,Manufacturer's special warranty,183,95.38,convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque
2314,Standard Manufacturer's,125,97.97,nunc viverra dapibus nulla suscipit ligula in lacus curabitur at
2315,Manufacturer's special warranty,548,99.94,nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus
2316,Standard Manufacturer's,93,72.13,ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non
2317,Manufacturer's special warranty,125,91.71,eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget
2318,Standard Manufacturer's,548,96.59,in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis
2319,Manufacturer's special warranty,93,63.98,id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate
2320,Manufacturer's special warranty,365,64.95,sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus
2321,Full manufacturer's warranty,548,84.57,sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in
2322,Additional reseller's warranty,125,70.74,neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim
2323,Manufacturer's special warranty,93,73.82,ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien
2324,Full manufacturer's warranty,183,95.8,id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi
2325,Standard Manufacturer's,93,75.82,vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus
2326,Standard Manufacturer's,93,83.97,et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum
2327,Additional reseller's warranty,183,81.33,accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam
2328,Additional reseller's warranty,183,67.59,ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu
2329,Manufacturer's special warranty,93,78.4,amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam
2330,Manufacturer's special warranty,548,74.63,turpis elementum ligula vehicula consequat morbi a ipsum integer a
2331,Standard Manufacturer's,548,66.84,platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem
2332,Standard Manufacturer's,365,87.89,et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat
2333,Full manufacturer's warranty,125,84.03,in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst
2334,Standard Manufacturer's,365,85.94,ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in
2335,Full manufacturer's warranty,365,65.6,nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum
2336,Manufacturer's special warranty,365,73.15,in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat
2337,Manufacturer's special warranty,183,81.79,donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi
2338,Additional reseller's warranty,365,75.07,ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus
2339,Full manufacturer's warranty,183,73.55,sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium
2340,Full manufacturer's warranty,125,94.21,a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam
2341,Standard Manufacturer's,93,82.64,vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci
2342,Standard Manufacturer's,183,76.65,id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat
2343,Additional reseller's warranty,125,89.06,sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris
2344,Full manufacturer's warranty,548,65.47,platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem
2345,Additional reseller's warranty,125,68.46,nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non
2346,Manufacturer's special warranty,183,99.39,rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia
2347,Manufacturer's special warranty,183,75.71,vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl
2348,Additional reseller's warranty,548,67.5,luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at
2349,Standard Manufacturer's,125,85.7,in hac habitasse platea dictumst maecenas ut massa quis augue
2350,Full manufacturer's warranty,125,82.76,quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at
2351,Manufacturer's special warranty,183,94.17,sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at
2352,Manufacturer's special warranty,125,90.54,ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras
2353,Manufacturer's special warranty,183,65.57,faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus
2354,Standard Manufacturer's,365,74.23,in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices
2355,Full manufacturer's warranty,183,82.23,et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum
2356,Additional reseller's warranty,125,82.04,luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at
2357,Full manufacturer's warranty,365,88.75,volutpat eleifend donec ut dolor morbi vel lectus in quam
2358,Additional reseller's warranty,183,89.32,nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam
2359,Manufacturer's special warranty,548,71.88,metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh
2360,Standard Manufacturer's,93,79.56,sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum
2361,Standard Manufacturer's,125,70.15,justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi
2362,Standard Manufacturer's,93,76.15,justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci
2363,Additional reseller's warranty,548,76.6,sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris
2364,Full manufacturer's warranty,365,77.33,odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis
2365,Full manufacturer's warranty,183,70.93,hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat
2366,Full manufacturer's warranty,548,81.82,quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in
2367,Manufacturer's special warranty,548,75.58,sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi
2368,Additional reseller's warranty,183,84.26,arcu libero rutrum ac lobortis vel dapibus at diam nam tristique tortor eu
2369,Manufacturer's special warranty,93,68.02,ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien
2370,Additional reseller's warranty,125,60.63,egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget
2371,Full manufacturer's warranty,125,68.44,ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id
2372,Standard Manufacturer's,548,83.73,euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis
2373,Standard Manufacturer's,548,78.32,quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate
2374,Full manufacturer's warranty,548,86.14,luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a
2375,Standard Manufacturer's,93,82.85,orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi
2376,Standard Manufacturer's,548,82.59,justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam
2377,Standard Manufacturer's,365,95.36,vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet
2378,Full manufacturer's warranty,365,70.79,semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan
2379,Additional reseller's warranty,183,76.4,cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque
2380,Manufacturer's special warranty,125,81.91,etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit
2381,Full manufacturer's warranty,548,75.74,integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam
2382,Manufacturer's special warranty,125,64.61,commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id
2383,Manufacturer's special warranty,183,94.2,vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet
2384,Full manufacturer's warranty,365,83.76,quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam
2385,Additional reseller's warranty,365,70.42,lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id
2386,Full manufacturer's warranty,125,93.44,augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere
2387,Additional reseller's warranty,365,82.42,posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat
2388,Standard Manufacturer's,548,74.51,neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices
2389,Standard Manufacturer's,365,79.46,sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla
2390,Standard Manufacturer's,93,69.18,hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent
2391,Standard Manufacturer's,93,75.22,erat vestibulum sed magna at nunc commodo placerat praesent blandit
2392,Additional reseller's warranty,365,76.41,habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla
2393,Additional reseller's warranty,93,79.81,rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede
2394,Standard Manufacturer's,365,89.28,ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum
2395,Full manufacturer's warranty,183,81.7,nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit
2396,Full manufacturer's warranty,548,67.85,congue eget semper rutrum nulla nunc purus phasellus in felis donec
2397,Standard Manufacturer's,548,67.89,leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer
2398,Additional reseller's warranty,93,96.53,at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero
2399,Additional reseller's warranty,93,74.32,vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque
2400,Manufacturer's special warranty,125,89.33,facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget
2401,Manufacturer's special warranty,183,71.04,elementum pellentesque quisque porta volutpat erat quisque erat eros viverra
2402,Additional reseller's warranty,365,64.59,cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra
2403,Standard Manufacturer's,548,75.2,sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum
2404,Full manufacturer's warranty,548,67.44,augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit
2405,Manufacturer's special warranty,365,81.29,pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in
2406,Full manufacturer's warranty,93,78.83,purus phasellus in felis donec semper sapien a libero nam
2407,Full manufacturer's warranty,183,89.29,id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio
2408,Manufacturer's special warranty,548,71.2,orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae
2409,Full manufacturer's warranty,93,75.89,tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque
2410,Manufacturer's special warranty,183,64.54,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat
2411,Standard Manufacturer's,125,62.18,fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet
2412,Manufacturer's special warranty,365,75.5,sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate
2413,Standard Manufacturer's,548,91.8,odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at
2414,Additional reseller's warranty,93,91.37,odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam
2415,Full manufacturer's warranty,183,64.78,ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta
2416,Additional reseller's warranty,365,88.7,risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis
2417,Standard Manufacturer's,183,68.65,dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante
2418,Full manufacturer's warranty,183,91.9,donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies
2419,Standard Manufacturer's,365,62.96,et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam
2420,Standard Manufacturer's,365,86.93,vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium
2421,Manufacturer's special warranty,365,76.92,lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis
2422,Manufacturer's special warranty,93,86.64,nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu
2423,Standard Manufacturer's,548,73.58,habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent
2424,Standard Manufacturer's,548,93.24,blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci
2425,Full manufacturer's warranty,183,94.91,vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis
2426,Standard Manufacturer's,183,93.51,pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna
2427,Standard Manufacturer's,93,99.19,tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent
2428,Full manufacturer's warranty,93,85.04,gravida sem praesent id massa id nisl venenatis lacinia aenean sit
2429,Standard Manufacturer's,183,70.18,in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec
2430,Full manufacturer's warranty,365,75.49,consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu
2431,Manufacturer's special warranty,548,86.27,mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer
2432,Additional reseller's warranty,548,77.69,erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper
2433,Manufacturer's special warranty,125,81.46,donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam
2434,Additional reseller's warranty,548,93.86,integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien
2435,Standard Manufacturer's,93,84.15,sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus
2436,Manufacturer's special warranty,183,98.61,curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor
2437,Full manufacturer's warranty,125,85.84,morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc
2438,Full manufacturer's warranty,183,80.87,libero rutrum ac lobortis vel dapibus at diam nam tristique tortor eu
2439,Additional reseller's warranty,548,77.69,velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis
2440,Manufacturer's special warranty,125,96.03,quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel
2441,Standard Manufacturer's,548,97.53,mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse
2442,Manufacturer's special warranty,93,60.8,primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna
2443,Full manufacturer's warranty,548,82.74,sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan
2444,Manufacturer's special warranty,548,78.36,justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et
2445,Standard Manufacturer's,548,98.63,sapien sapien non mi integer ac neque duis bibendum morbi non quam
2446,Standard Manufacturer's,548,73.95,quisque id justo sit amet sapien dignissim vestibulum vestibulum ante
2447,Full manufacturer's warranty,183,94.54,sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui
2448,Manufacturer's special warranty,548,73.21,posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar
