SupplierID,ProductID,Date,LocationID,SumPrice,AmountProducts
13401,333299,2020-02-13,2841,94880,94
8505,356699,2025-01-01,5427,85750,84
620,188857,2025-01-06,7735,29448,44
1044,397098,2020-05-09,2378,13453,28
6465,81543,2020-10-17,2575,45920,6
7721,188338,2020-07-06,9130,79022,72
9202,138113,2021-03-19,9859,80475,89
7119,150472,2022-08-11,11244,81822,6
5250,145862,2022-04-25,12194,57505,2
12417,117267,2021-08-05,13818,5275,27
8683,333995,2022-10-22,9955,17148,62
12627,105060,2023-04-30,13799,11981,78
9213,109510,2020-06-30,14013,65489,3
781,11274,2021-07-15,1254,8648,82
4589,351692,2020-07-09,9868,55026,44
185,365847,2023-01-27,14761,33110,89
906,289571,2020-06-30,6555,53179,88
12271,102542,2019-08-03,9794,66798,28
3838,110654,2019-09-04,9074,73005,37
13411,253297,2020-01-15,1667,86234,1
9045,107667,2021-04-01,6075,82451,79
1048,324478,2024-05-31,1868,46056,73
13654,116600,2019-07-01,4114,91325,63
12167,364438,2024-05-01,2157,91769,14
10233,45579,2020-12-19,1618,40652,47
3574,142773,2024-07-11,1711,61388,50
14616,129270,2020-04-11,6445,74302,89
5561,348451,2020-12-30,9751,37802,89
6218,327290,2022-04-21,868,93131,32
4401,249644,2024-02-18,9835,69315,35
1215,114472,2020-03-04,6791,31270,88
13080,132233,2024-05-10,14088,66391,42
6953,222950,2023-01-21,2948,5664,15
12410,227804,2024-05-25,8467,76068,86
7954,347014,2023-06-04,6319,75468,78
13593,50187,2022-10-12,14256,18251,63
6824,261410,2022-09-17,14266,24068,48
6954,54093,2019-05-26,12221,74915,98
7550,388333,2023-07-13,2506,80947,51
2017,260336,2024-01-11,13474,17667,14
8182,229363,2021-05-23,11439,52899,14
1856,199154,2019-10-07,14983,27865,25
4012,60789,2022-04-23,6163,53389,85
4562,294214,2024-12-31,4401,31576,75
9102,119320,2022-11-08,3083,41523,2
4604,211736,2025-01-01,2315,19784,66
7313,275021,2024-07-10,11343,89552,31
6509,175601,2022-05-09,4659,97964,49
14573,112803,2020-09-20,13875,28558,24
14268,57464,2021-07-07,13011,54224,52
13784,377996,2023-02-08,759,91573,3
12127,158155,2023-08-05,10596,82828,4
12595,94020,2019-03-13,3277,32190,17
14438,314709,2024-03-20,9946,76257,25
12011,105266,2021-11-01,11789,51665,57
3356,363737,2023-02-26,8127,38398,71
3465,207227,2022-01-29,12658,36511,18
11248,258196,2023-11-26,14083,13943,34
8119,59703,2022-06-09,13487,60554,14
508,168454,2019-03-04,3162,32946,60
14868,278042,2021-05-28,6036,32193,79
9950,102047,2022-08-26,11102,23527,8
10531,316766,2022-10-09,9301,43981,15
1961,139493,2020-01-31,8945,37726,17
12022,315670,2021-12-11,7628,34890,25
1831,89833,2020-10-01,2619,21602,20
11559,56025,2024-07-14,11695,45274,52
2193,57987,2021-01-12,6693,55172,36
13094,287572,2024-03-31,2216,94988,47
10124,342425,2020-08-29,13538,16874,93
12262,118443,2024-08-23,1113,24316,100
14417,339719,2019-10-26,11043,84906,43
5929,346207,2024-11-30,2785,50007,13
7555,66591,2020-05-29,6512,6113,30
2884,116782,2019-03-23,3066,58792,32
10620,64262,2024-03-18,5539,91727,34
2193,246638,2020-04-23,4226,44464,3
1756,357518,2023-02-05,3856,84051,82
5545,361806,2023-08-23,9022,68725,99
11358,337769,2023-10-22,5532,25720,90
12519,35640,2019-05-23,3877,18552,32
11147,323188,2022-08-06,11001,13042,94
6944,230189,2023-07-18,4260,25605,62
11596,272218,2021-01-11,12147,86586,33
1132,366540,2020-10-06,11358,61073,91
4555,104531,2024-11-24,9461,33338,49
2273,235114,2022-06-20,2264,87599,72
14691,30052,2024-06-20,2541,31668,100
900,112195,2024-08-09,3485,28652,88
10635,101063,2021-04-19,14749,47004,44
6081,187175,2022-11-23,10073,96102,63
8815,163769,2020-05-22,6715,74661,90
3494,176019,2024-12-29,7376,6653,45
2331,285248,2024-08-19,3956,83936,26
238,88064,2022-08-26,12953,63705,74
4485,337168,2023-12-28,12325,7749,12
11571,38725,2022-05-20,7143,96384,41
2142,120362,2019-11-12,14521,4274,45
13539,279478,2023-08-28,2842,39605,36
276,157062,2019-10-04,539,47502,43
13574,43522,2024-11-03,1474,32454,77
13811,166952,2024-09-06,999,75474,9
738,42582,2022-02-24,6098,20662,59
13677,331582,2024-04-02,8675,31431,49
7544,108247,2024-05-29,11443,86012,89
4945,298711,2020-08-11,1698,64625,11
6434,21142,2021-02-12,830,84771,81
10957,398018,2024-10-26,1599,55562,57
5628,324251,2024-12-16,9845,37872,59
7473,343725,2024-02-21,4535,51104,46
13937,252120,2022-04-06,12924,41955,66
3912,157907,2023-10-02,8553,39883,91
13194,104137,2024-09-16,8126,40536,74
6687,261668,2019-01-11,6258,16168,86
3405,204988,2024-01-14,4611,30074,88
1654,261267,2024-07-12,9939,97499,83
12694,80081,2019-10-08,2921,73549,40
2665,386460,2020-10-11,4656,34059,44
7331,3430,2023-09-25,9865,17868,64
13180,42920,2021-06-11,2246,47288,88
8312,366695,2022-12-15,3197,90867,1
6574,365626,2020-05-02,3189,85337,63
12382,91451,2021-03-16,4558,82793,43
1175,217836,2020-11-14,2966,58511,56
2648,137578,2020-09-07,5207,43154,37
12598,26816,2020-08-27,5861,15360,45
13470,291266,2019-03-02,5638,5151,81
10688,154385,2020-09-15,11536,23768,81
4095,85245,2020-02-24,5722,19932,32
14680,86198,2024-07-30,1491,88556,63
11407,387963,2021-12-19,2613,27038,54
14892,316043,2021-08-05,12500,25804,62
5055,85340,2021-02-17,3266,61968,16
12055,176087,2020-01-23,5128,97766,66
14650,296368,2024-06-01,9271,9002,60
9904,177356,2021-10-01,10676,91973,24
5300,218411,2020-04-07,5230,45893,35
50,166865,2024-01-01,13537,94286,18
11429,199612,2019-05-24,3200,67977,61
5517,293276,2021-12-01,13815,78904,76
12807,321125,2024-03-17,2757,57972,20
3709,306697,2021-02-01,10934,16267,95
4258,344051,2023-10-03,12699,16128,96
9597,162478,2022-10-23,1427,67993,98
10675,318653,2019-03-08,9925,66020,70
13704,18354,2022-12-30,14525,40678,33
5837,113713,2019-03-14,1661,78016,100
729,276587,2022-03-03,6461,98283,96
2927,223458,2024-05-07,7036,96372,41
3406,107654,2021-05-06,14860,71076,44
11738,290220,2020-11-30,5562,26941,59
13013,96307,2020-02-26,3320,9111,41
6093,329693,2020-06-03,11228,94524,92
7542,325302,2022-02-26,6752,63083,34
7495,168543,2020-05-18,10677,19734,25
10846,315389,2021-07-31,4144,12669,98
9095,189592,2019-05-15,11164,38883,83
13244,267614,2020-08-07,4247,51723,74
10314,236199,2024-11-20,5840,44804,8
6201,313490,2021-03-02,6094,88561,22
13268,175726,2019-04-04,6584,38524,91
9230,19149,2024-07-13,8793,54872,76
5419,375616,2024-06-26,13219,67525,61
6422,379245,2020-06-07,7928,23705,94
833,376134,2020-05-21,10790,55944,11
6811,169660,2019-02-05,9261,72466,94
1485,94830,2020-11-10,8440,51600,16
1620,390590,2024-09-10,14285,25883,17
14811,186382,2020-05-29,9808,34671,54
12574,264252,2021-12-23,14505,24266,7
14522,106982,2021-06-15,11677,39101,61
11784,265153,2023-03-09,12884,26273,81
10952,143143,2024-03-23,994,36161,92
5467,11034,2024-04-26,14502,89441,11
2608,111028,2024-07-28,11780,95289,74
12037,82921,2021-03-08,6612,42361,55
4250,42872,2024-02-27,204,53797,4
14029,255459,2020-09-28,13326,93203,52
13811,72583,2024-01-04,1677,74259,77
8731,359520,2019-08-11,8475,68525,4
2135,41902,2024-01-05,8972,18131,45
7030,276751,2019-08-26,7568,96391,13
10387,31840,2020-11-14,2741,53294,91
9673,340863,2023-09-22,11396,24119,81
5029,330556,2022-02-12,11750,43761,9
3782,23027,2024-03-18,7259,27698,66
7411,178318,2024-01-16,13457,11852,79
7212,167990,2023-03-13,2724,4072,75
4041,87689,2020-12-03,5897,95639,91
13561,86240,2020-10-05,11539,71728,73
9194,366116,2021-06-18,14696,62537,49
8783,366492,2022-03-08,11072,87928,33
5124,13302,2019-03-16,5389,69502,17
10364,351252,2019-02-18,4315,25252,10
11660,353011,2025-01-06,12862,35581,26
9880,191167,2021-08-05,4863,88602,26
6825,372904,2023-05-21,7036,65029,59
12974,113516,2023-10-27,3073,24222,6
12409,280957,2023-01-16,3713,8872,84
3472,91118,2019-07-17,7699,26962,2
14856,277672,2023-09-05,14845,84430,49
6766,240674,2023-04-26,4819,78460,1
11904,219143,2020-12-21,10485,51676,92
7066,225504,2019-05-21,10173,74297,87
6315,371123,2024-06-17,8719,44055,86
9967,219131,2022-09-10,9858,24996,47
9623,90767,2019-07-23,12088,44879,5
13309,67935,2021-01-22,11760,65576,1
1482,308046,2021-01-10,3232,7851,11
2655,229217,2023-10-03,11516,89760,72
11625,91072,2021-06-13,5354,34428,86
2544,76915,2024-09-21,4323,13069,16
4172,230013,2024-08-26,2552,66731,58
9032,28848,2019-08-27,13845,88061,45
9850,246240,2024-06-08,13399,31928,75
7712,281699,2020-04-15,1509,51291,25
4668,6285,2021-10-06,6512,39139,18
7248,194073,2021-01-22,3159,99935,81
2331,23885,2024-11-24,2587,19914,13
11468,188317,2019-01-21,14764,4689,7
11746,127804,2020-03-17,11577,4967,2
2453,65045,2020-05-18,10798,44052,50
3560,276224,2022-02-18,1095,85279,45
1503,387913,2023-01-30,7228,40898,4
1973,193183,2021-12-06,1081,69779,18
9789,335706,2019-03-10,999,20594,44
3299,149301,2021-03-10,12633,78540,70
3362,227470,2020-02-25,13786,23124,52
14503,72009,2020-08-26,8033,90333,89
5053,27134,2022-01-25,4842,32427,56
13236,185429,2019-11-29,7698,51806,65
336,223948,2020-08-30,6033,97778,39
1320,333724,2021-11-19,12127,27556,58
2031,230352,2020-04-22,7693,45864,73
11401,263323,2024-10-15,9402,77206,79
10915,93896,2024-12-28,8746,46683,19
7814,97262,2024-07-10,12640,62757,62
6948,296397,2023-04-08,4564,31455,6
2796,338876,2024-05-31,11265,56106,67
7160,18705,2024-10-16,7679,18547,69
3547,364897,2019-08-17,7474,79748,76
2211,351846,2020-11-24,4817,27650,17
12107,277773,2024-03-24,1951,5423,86
1106,296164,2022-09-26,4150,28322,78
10477,265179,2022-07-04,2032,87681,76
3679,20123,2019-08-28,12555,65908,81
5537,221393,2022-10-07,13606,45422,79
11913,209591,2022-10-21,8990,22657,27
8570,311069,2019-09-26,3148,45079,73
9621,12031,2020-11-13,2273,33499,16
2283,387078,2023-06-22,8278,82484,50
13065,364633,2024-05-26,8319,14069,57
11578,147052,2020-05-18,11623,37964,96
13718,325194,2023-12-24,8737,77343,69
10940,317092,2021-02-11,7442,61434,58
2765,118175,2022-02-20,12172,57426,25
12596,217753,2020-01-07,12393,90812,31
1885,318402,2021-04-01,2088,17227,41
8145,305746,2024-04-01,6633,7030,28
1886,309374,2021-04-13,14607,30612,53
10964,395574,2021-11-07,9256,46203,23
4684,217093,2020-08-18,13544,95466,68
7973,210946,2024-07-20,12001,92712,63
3369,222027,2024-07-09,4026,33573,97
13909,182739,2023-04-06,2295,37983,9
9753,195116,2022-12-28,7622,37494,12
12633,117366,2024-06-10,12379,6154,54
11909,105803,2021-11-21,13824,51716,50
8165,225558,2023-07-23,9464,4635,6
13906,222499,2021-10-02,5528,23305,63
11729,264998,2021-08-23,4382,31225,79
1976,351359,2022-08-16,9044,20745,67
975,12646,2024-04-28,1273,48136,52
4122,119705,2019-10-08,11193,56054,56
9767,131951,2023-06-27,10612,15727,10
9264,150597,2020-06-08,14000,26472,68
10545,64164,2021-06-18,12327,58468,26
1092,205845,2021-08-19,14426,54895,60
38,286801,2019-02-20,11188,42234,87
9027,23007,2024-06-21,3523,38988,37
5474,227831,2024-06-26,12263,82122,11
12926,68347,2022-10-25,10745,64875,36
13619,243784,2021-11-05,10754,96114,95
8284,378873,2022-08-06,7453,27182,81
4826,228983,2020-01-13,14400,14843,32
12174,186339,2024-10-11,14790,18473,58
3749,137765,2021-08-19,754,23321,27
2370,205361,2021-03-04,2628,21488,54
527,81257,2022-11-26,2654,37060,48
14123,25987,2021-06-15,12046,73286,52
1588,387055,2022-01-12,11627,29527,61
8441,381079,2023-11-22,3114,44615,42
11273,314987,2022-07-27,989,82307,89
9156,31486,2022-05-07,4182,18346,53
311,120791,2021-07-01,4531,42068,28
10750,111930,2019-07-05,1585,72546,91
6810,131700,2021-01-28,11894,35856,98
13506,68502,2020-01-05,1297,89708,5
13012,218274,2019-06-09,8791,24421,95
12251,112593,2022-04-14,8349,52131,76
13455,129296,2019-05-27,13111,78280,83
8374,1301,2022-07-02,8166,91166,61
9361,147881,2019-12-02,10921,53508,66
9441,364494,2020-02-20,4832,84822,87
1058,344806,2021-10-02,2992,43646,42
8951,169975,2022-02-02,5329,92342,26
3610,30583,2023-01-14,9896,59523,23
4681,117988,2022-08-25,8635,54558,41
12914,124998,2023-06-11,10735,11911,41
12043,153735,2020-10-27,10501,34188,74
12516,332698,2020-06-18,9683,4289,34
8321,163600,2022-08-14,12073,42526,73
5752,258157,2024-06-05,14702,86564,10
6096,76785,2021-04-10,2539,24507,68
10764,172650,2022-12-25,12299,56972,88
112,162902,2024-09-09,13815,22244,73
14941,230962,2021-12-31,1815,58759,11
298,217074,2022-10-24,6814,23705,58
1960,19523,2019-05-08,8597,67521,95
1605,156811,2019-11-11,804,37390,44
2803,131667,2021-11-15,7925,18260,59
12217,102170,2019-04-03,5694,86570,65
2412,219965,2022-02-06,1104,91595,11
14794,256506,2021-12-09,3410,68464,42
12140,289849,2021-12-25,1344,85440,87
7265,298144,2019-09-12,14623,54564,59
6708,64577,2020-08-04,5318,42043,30
3630,342987,2024-03-27,11663,69693,82
9042,150482,2019-11-26,1090,91684,5
10936,47327,2021-06-18,10571,24857,89
14326,357212,2020-02-22,3402,83566,31
7460,366710,2024-12-12,7232,12691,35
12065,168194,2019-05-21,8743,22462,61
