SupplierID,ProductID,Date,LocationID,SumPrice,AmountProducts
14097,83982,2019-06-08,6312,29137,54
2928,60003,2019-04-24,1821,47382,97
8689,271176,2023-04-20,13150,83172,79
8857,115609,2019-07-30,3429,66184,100
10871,250263,2020-11-15,10875,80348,89
8071,31415,2020-04-01,2848,39932,48
9960,222510,2024-09-29,4560,56269,42
8968,364278,2023-01-15,6663,17153,15
7859,237709,2024-03-13,9824,78978,84
6360,351344,2019-12-19,4529,26321,48
4227,182947,2024-02-14,4674,81585,36
7365,209926,2020-02-13,7012,30504,88
9838,192368,2020-04-04,7921,86854,27
8718,327616,2024-01-23,1548,71630,66
7804,246411,2021-01-24,13092,38078,86
2473,355571,2021-08-15,2829,9964,41
7360,2971,2019-08-16,12644,27539,24
8648,29032,2020-05-01,11463,26549,95
13038,143335,2024-01-04,1266,57672,85
6282,122826,2021-10-19,1510,45603,74
12018,351981,2021-04-26,1951,47669,29
10727,376168,2021-08-15,10135,24770,99
9407,196863,2021-01-17,7788,6650,15
13754,4455,2019-03-08,14571,72296,71
9829,373308,2023-09-20,6876,36199,97
5221,69219,2021-05-05,4183,24157,81
2643,359051,2021-03-19,12612,94809,24
12324,41298,2023-01-28,5190,79057,18
4388,150928,2022-03-19,6638,62057,45
8029,384159,2020-11-08,4215,58767,56
6219,154841,2020-08-04,1048,26909,80
7394,173012,2021-09-15,2897,61859,60
8263,40494,2023-04-28,6286,97251,97
8185,283041,2024-11-18,4534,33618,44
8710,125995,2022-09-07,12410,67221,71
3604,266336,2019-09-22,11559,81088,95
13986,64278,2022-08-12,11609,77523,88
906,88541,2021-12-16,5321,23129,18
2782,81404,2023-10-15,10666,10670,100
10975,94728,2024-05-06,5237,57453,46
9348,306099,2023-03-23,4932,79761,78
10207,146531,2023-04-14,266,74230,9
9543,353201,2019-07-20,8118,21576,5
9095,20277,2023-12-28,6306,62321,93
12847,53301,2021-12-03,8328,70689,50
4549,145630,2024-07-10,14770,75082,90
3043,193770,2023-03-08,12296,50924,36
2909,202311,2024-06-28,1482,10109,40
1206,2548,2021-03-01,10971,65568,18
11639,122465,2024-07-20,671,79909,9
14218,57994,2024-01-26,13494,43704,67
3341,49841,2020-04-07,13106,19971,42
5763,113667,2019-03-10,7622,71368,34
14656,21710,2021-09-02,12438,5572,48
6492,118009,2022-02-27,13869,30519,13
8875,106278,2023-11-07,4991,45480,20
7106,253771,2022-02-19,1309,51675,11
12530,95535,2024-05-27,5337,36142,53
2252,148587,2021-06-29,6350,65580,13
348,244440,2023-12-30,12337,11642,74
3134,206495,2019-12-25,8683,37734,21
13076,111260,2024-10-15,4492,63488,66
14874,223016,2019-03-13,3115,49985,62
519,27803,2021-04-14,10801,74634,31
12789,81750,2023-10-01,8844,89766,27
435,15094,2021-01-10,12974,34199,75
1956,367894,2019-10-16,1977,28576,35
7569,42556,2024-10-19,13483,77805,52
10401,393825,2021-05-13,2598,57133,91
11762,144942,2019-12-30,7139,76880,55
1815,72174,2024-10-11,6256,58528,44
4334,210281,2023-02-04,6326,83479,48
4837,168261,2019-12-17,10054,53283,47
11357,129218,2023-01-28,3432,64463,73
14426,297525,2022-03-17,14137,63430,60
3967,177011,2023-08-03,5315,32681,52
4750,44523,2020-12-31,1470,24173,9
2057,350591,2023-09-29,6460,14879,86
3084,37615,2019-04-05,12007,88669,66
8977,45436,2020-04-07,12008,9994,46
10918,159539,2022-02-06,5233,46580,60
710,73006,2020-01-11,737,8986,11
13211,124755,2019-05-24,14743,26125,34
2748,242432,2023-06-18,3308,21246,11
14551,318912,2021-11-15,11870,52370,36
10355,16305,2019-05-05,12709,40762,97
7521,797,2021-06-03,10219,26101,72
5113,101136,2020-06-07,2279,59312,19
1700,74001,2020-04-06,2407,87904,54
4354,237206,2024-07-31,8363,65142,77
11578,306189,2019-02-02,4619,14248,36
6511,90092,2023-12-16,4805,80256,42
426,213000,2022-11-07,13742,64151,13
12850,60612,2019-07-24,3296,30849,37
7844,186010,2023-02-10,4881,68788,34
13373,254710,2022-02-07,3080,33531,6
8828,244395,2022-08-04,5856,9577,76
12113,287912,2021-04-29,13488,96336,40
13209,294022,2021-08-23,12155,14628,89
3506,10723,2019-11-03,5931,6971,69
272,180464,2022-11-19,10099,11113,25
13057,173268,2021-04-07,6100,45607,93
7341,321562,2019-03-08,3242,74781,18
4008,51266,2021-07-12,5521,6831,94
1210,351030,2022-05-29,1401,68476,3
6023,50851,2024-03-05,11415,97172,7
7789,116494,2022-11-03,12230,78642,52
10125,306379,2023-07-25,13828,21315,53
12141,277364,2022-03-26,3725,19661,67
371,142389,2024-08-03,2681,16467,29
7634,139475,2021-06-25,2337,82512,39
10757,311789,2019-05-15,8730,99645,1
5793,302036,2021-03-30,9924,50794,88
8089,347605,2021-04-15,758,22363,99
10332,251966,2023-10-22,93,18191,77
9029,399377,2023-12-22,9158,12853,31
13101,329628,2023-04-02,8912,47786,50
5757,266953,2021-12-11,9282,17233,100
10750,225120,2019-02-08,2382,50968,55
10444,68875,2019-05-12,11145,79370,9
12678,166670,2020-02-19,10249,24557,68
7790,317366,2023-11-07,12371,42867,95
11772,320240,2023-03-16,1667,30799,68
11407,174664,2022-09-20,9384,13979,30
11588,147663,2022-08-16,1788,66216,58
124,309693,2019-05-27,3553,40417,36
11245,216162,2019-07-19,13178,21639,67
11861,223357,2023-05-02,5242,26866,99
5344,309951,2022-04-05,7061,13577,43
7798,162986,2024-12-26,52,21704,49
6404,230754,2020-12-11,9293,93088,65
1209,91887,2022-01-21,4981,9770,68
8425,98335,2020-02-24,9878,42631,99
8862,199129,2020-06-12,436,44240,24
7222,291766,2021-01-03,6932,61903,38
144,362868,2021-03-12,5043,78279,95
6807,118983,2024-04-09,3399,9430,65
5813,260092,2024-12-01,11790,36136,26
2324,219586,2020-03-19,3899,20010,67
921,2832,2020-03-08,9548,47553,63
4869,378757,2020-04-30,7111,21936,55
4973,212251,2021-08-01,6270,86005,21
1591,215370,2024-02-11,8805,17296,84
12790,235706,2020-07-04,2195,43681,94
9984,229047,2022-04-20,13155,59204,69
13480,174324,2022-03-19,12513,82382,67
9459,128897,2024-02-23,4929,88689,2
9809,122104,2024-09-29,4401,89251,97
5746,248166,2022-12-02,8878,55078,95
10128,102061,2019-07-02,3351,50887,82
4482,28484,2022-02-19,1345,26086,60
1539,260156,2024-09-01,1538,86393,37
12572,306632,2021-02-04,4490,70081,21
7919,269290,2024-11-21,6378,12584,43
10537,141770,2024-12-17,10361,24985,32
6432,52942,2020-04-06,6958,52663,69
9236,273136,2023-01-31,5294,99664,42
14216,68187,2024-11-01,10842,21609,49
1562,1219,2019-05-14,8869,49089,68
5664,114228,2022-01-05,11862,91268,55
5608,318081,2019-06-27,12619,48657,2
13266,133498,2021-10-05,5936,29597,48
13455,18914,2022-05-21,1306,87970,71
6278,170429,2024-04-13,918,15528,44
9995,351393,2023-04-08,13892,88056,67
868,361421,2019-05-24,4430,99516,98
9194,81289,2020-05-23,10620,54073,51
453,337679,2020-10-18,7620,88782,12
3817,282435,2020-08-24,10385,92096,85
14790,32719,2023-11-03,13879,6350,77
5813,139792,2019-05-10,10778,12658,63
9183,244225,2021-01-07,10725,29691,96
14204,239856,2022-06-15,11792,80091,84
3659,180433,2020-09-28,2454,93415,50
7685,290187,2024-10-26,3242,8079,98
7633,353958,2019-08-30,13382,38789,50
6473,283390,2020-07-09,7037,45329,63
4585,333967,2023-08-01,10453,50193,54
13579,221391,2022-01-24,7076,35329,99
588,173132,2022-10-28,5714,40895,11
13425,133008,2022-11-15,3951,43373,18
1427,309666,2019-04-06,1666,52890,48
7559,337025,2019-09-05,13233,18589,8
10322,369470,2019-07-31,2953,24306,92
7509,228049,2019-06-27,7727,35781,62
14123,317696,2022-09-02,6346,48151,4
8721,53119,2022-06-22,5151,14451,77
834,206296,2024-07-07,10089,77677,59
9241,216519,2023-01-14,13827,22129,90
1271,147402,2021-05-09,10790,20999,83
12509,243492,2023-03-24,10326,59120,76
14156,392502,2022-07-17,3725,78437,24
6245,95122,2020-12-09,5231,10323,2
7537,307990,2020-06-27,2781,65365,94
9882,199226,2021-08-28,2934,62953,3
1157,370716,2024-04-05,3128,61694,13
3242,3521,2022-08-17,11504,92676,34
2915,328006,2020-11-19,10747,64190,1
1615,255372,2019-08-16,12330,19125,18
2629,110876,2023-05-04,11451,37940,23
14788,125719,2023-10-19,1322,10338,11
8933,49814,2022-08-08,2995,15098,74
13464,246530,2019-04-20,5924,52364,54
9569,263282,2024-11-10,10569,44939,24
4086,263955,2019-09-18,6562,76077,80
4697,263251,2023-07-09,11511,46568,60
10309,76599,2019-12-31,3971,69855,10
4860,315352,2024-04-20,2230,49524,70
7294,325609,2019-11-29,12242,71196,99
5593,36288,2021-04-14,10906,38174,50
1126,389372,2022-05-11,7920,11150,9
7973,335688,2023-11-11,3397,98206,26
14801,398548,2021-03-15,2606,25168,11
9544,332952,2024-07-22,12812,77532,60
7884,66272,2022-01-08,4753,15627,1
8038,177267,2022-10-11,2128,48882,96
2995,235295,2021-07-29,11972,90916,35
1469,178709,2020-09-22,4847,71998,69
3379,174691,2021-07-18,10730,65785,54
832,62278,2022-02-10,7392,12647,88
14026,14725,2020-07-25,7965,53093,77
7475,241073,2024-08-21,8238,60881,37
3912,48969,2022-03-30,8969,22285,96
7946,180255,2023-02-02,7291,17560,98
4062,100777,2020-09-06,5457,21171,97
13748,294479,2022-09-26,7258,45286,69
8489,261400,2022-05-26,13028,87394,100
14486,135610,2023-04-09,1153,79892,93
12143,272103,2021-03-12,151,34722,3
11726,259801,2023-05-23,10712,37729,40
5061,389941,2024-05-14,14098,67043,40
5773,4573,2020-11-07,5304,98477,22
791,48076,2019-09-16,217,72892,36
7317,7415,2024-04-15,1262,41170,18
6602,225226,2023-05-05,14562,40314,67
10920,157198,2022-11-03,13204,6191,7
13493,320949,2019-07-07,3532,6565,41
4577,323286,2021-08-16,7595,10531,41
4586,206945,2021-11-29,7571,57915,42
12543,345668,2020-02-27,1777,53880,79
1962,93191,2020-12-21,9160,30664,90
9503,219805,2020-12-04,6984,98417,39
13365,320062,2021-01-07,9118,28740,10
13316,333227,2023-09-30,7266,60687,19
4611,202469,2023-04-30,8144,34255,80
6267,350307,2020-06-03,10014,75812,35
14623,294214,2021-11-23,11907,60112,28
2787,377092,2024-04-21,6103,75039,64
2297,307572,2024-10-26,8579,22260,20
11962,214788,2021-12-29,14857,40499,3
5476,7381,2020-01-14,14536,99566,49
10248,163091,2020-04-10,9268,18953,43
13329,43864,2024-07-31,1454,32156,44
10043,29051,2024-04-08,13395,82394,98
3962,398132,2024-05-07,10439,91955,3
6012,336502,2019-11-27,11440,39366,99
3279,93182,2020-12-02,4403,36685,82
6320,155531,2020-12-28,11466,54945,48
3254,98289,2020-06-15,6570,77307,47
11207,239743,2019-06-20,4163,85169,51
14146,167794,2021-10-27,5578,85891,92
3551,318754,2020-12-27,3554,19031,100
7912,287313,2022-10-10,5254,78622,100
9322,130732,2024-05-10,6274,91186,86
11579,356082,2020-06-28,4820,98459,88
8307,221152,2020-10-09,10634,59315,20
8336,137428,2022-11-11,3710,76696,89
9580,330717,2020-06-04,2579,20601,88
7961,25911,2023-10-21,895,61286,79
8707,254326,2022-08-29,9297,99890,31
13179,11885,2020-05-30,4431,9273,81
12280,177233,2020-11-10,13159,68154,26
14175,369982,2024-10-30,283,48763,22
13980,345675,2020-02-17,786,29682,77
830,395438,2024-09-11,10294,79698,77
9467,14983,2023-01-24,12762,69540,32
3840,164601,2019-12-21,13773,39147,82
5158,319949,2023-10-15,14178,73628,99
13669,206424,2019-09-02,4853,20579,46
14201,169159,2021-06-14,7515,87130,77
12346,283688,2024-06-17,4494,62723,73
11355,356388,2021-09-02,6047,9775,9
7051,216297,2023-02-06,2082,62403,12
6704,209520,2024-11-28,12674,42681,45
12348,270298,2024-11-30,14059,15343,100
788,250438,2020-03-25,5914,88263,28
6084,52379,2023-12-03,349,59545,42
5586,14923,2022-01-01,8219,32341,37
13278,163717,2022-01-18,6659,38128,7
2592,130251,2024-10-26,12221,57213,21
12343,383289,2021-10-05,7113,12286,28
1895,14396,2022-02-28,14961,70283,99
8401,76511,2022-07-26,9286,19604,82
5965,151354,2023-03-18,4811,90387,33
5175,33490,2021-03-27,3375,37443,62
11556,371164,2022-11-19,4761,15332,84
13732,260870,2020-05-30,11777,84547,99
7474,181756,2019-01-21,2691,36866,84
9130,355607,2021-05-14,4112,23583,6
3024,90719,2019-04-02,10557,65946,95
3697,197380,2021-01-19,14513,88021,10
9748,333597,2022-01-24,7280,5930,16
4754,123348,2020-08-08,3770,24553,56
4887,393574,2019-05-06,8132,87074,87
2646,309048,2024-05-06,4831,96618,68
5106,213275,2021-07-24,1423,43614,48
10617,21346,2020-05-29,5640,44591,75
6904,333088,2019-03-07,6495,72872,36
6952,27106,2020-04-27,4446,37372,44
7186,123517,2020-07-29,4635,49995,16
2496,388636,2023-01-30,5008,60463,20
7340,12165,2022-12-28,1609,54702,6
9840,190779,2022-07-07,10662,12102,87
10605,188255,2020-12-02,9192,80119,91
7822,9532,2019-06-15,3598,80399,54
2246,95612,2020-12-07,2500,33772,60
9360,207892,2020-04-30,1523,93006,2
4670,12002,2024-09-27,868,86827,91
4833,394032,2019-10-20,10754,75278,95
9656,194370,2021-01-01,521,47734,17
12624,54916,2021-05-20,14619,5594,69
14685,64644,2023-07-25,10557,95609,76
1899,294083,2022-06-14,3143,24567,100
9147,43510,2022-12-18,1236,94286,51
12169,188221,2020-03-03,11115,87623,30
262,343458,2019-11-14,8660,7507,77
9323,111425,2023-10-17,13772,85748,65
13460,148372,2023-08-22,2005,13393,32
11040,348943,2024-07-01,12930,94650,91
9278,390919,2020-07-28,3199,96728,80
4834,106442,2020-07-05,14098,79946,53
7482,273230,2024-08-02,11633,13082,89
