SupplierID,ProductID,Date,LocationID,SumPrice,AmountProducts
4908,132530,2022-04-27,14492,70804,97
8848,235520,2023-04-21,2864,96168,52
6940,270379,2021-10-29,14754,4976,69
7532,48604,2023-08-05,8716,47055,54
11039,134630,2022-08-19,11142,62240,5
11740,293508,2022-03-24,9691,79909,93
8848,359932,2023-05-25,4197,87689,50
4974,354989,2024-02-20,14709,24884,84
2750,123821,2020-08-04,12549,24624,57
8343,285251,2021-01-16,9343,37516,69
414,187222,2024-05-13,14977,27294,45
10407,318599,2023-07-24,13849,92824,13
13328,247131,2022-05-20,10258,67619,7
76,120941,2021-10-01,7540,76029,90
6115,321225,2025-01-03,10310,36040,90
2807,166681,2024-01-15,2575,55681,36
12377,392683,2020-08-01,3551,88780,58
50,353210,2019-03-15,5672,46944,20
13715,269890,2023-01-24,13784,89909,55
4168,234786,2021-04-21,6115,90528,86
7245,322821,2020-05-17,4324,72032,8
8310,153590,2020-07-20,1776,20148,41
3536,142686,2020-11-17,7535,33899,66
14384,205099,2022-09-13,436,5396,14
3838,84039,2020-10-15,3658,43470,71
14059,136917,2021-07-16,1827,57851,7
3216,103895,2023-10-26,6289,51481,35
12297,372972,2020-04-07,12359,28587,4
1095,193000,2021-05-06,7368,41663,71
1151,194648,2020-07-05,7836,27122,12
8755,236177,2021-11-11,11192,12915,21
10977,58829,2021-04-08,14593,35870,6
14027,387453,2021-06-27,8170,11329,98
8651,3568,2024-11-05,10547,16632,80
4744,19700,2019-05-03,9090,28213,92
7228,294384,2023-06-11,14754,68110,52
4578,40641,2022-09-29,12065,39171,32
1566,222254,2019-02-25,10008,70902,6
10359,218469,2024-10-06,8188,32334,12
1351,213425,2019-08-22,11670,21518,11
11247,363761,2024-06-18,6128,25404,14
10024,300843,2023-03-30,5335,33614,97
13458,273952,2023-12-21,11064,98457,36
9220,15443,2020-02-01,10860,74663,69
12244,377172,2019-01-24,5270,61930,24
12011,38162,2023-09-14,3063,66494,93
4844,104502,2022-02-04,1453,93415,44
8282,187120,2024-11-09,11281,26941,86
3505,97436,2021-02-09,10537,35405,45
6264,88874,2024-02-07,11059,16976,91
3872,391514,2020-04-08,11169,56715,69
2394,279607,2023-03-06,12658,16867,21
14300,150534,2020-03-21,571,73314,67
10883,52732,2023-04-26,10071,63480,8
695,261182,2024-03-17,7031,94544,17
7990,310352,2020-08-31,3454,45478,31
7828,349708,2024-12-21,7879,16094,98
13091,148249,2020-06-22,10073,78112,69
9865,325378,2022-07-30,4766,19997,79
14565,397048,2021-11-21,6672,34534,51
112,382928,2020-11-23,338,54087,74
11637,133959,2020-12-01,12436,80714,14
7589,2221,2022-06-24,14300,77154,39
9694,318047,2024-01-02,10794,93768,66
4586,63648,2019-09-26,4743,31349,37
13789,255609,2024-05-09,10850,39467,26
11542,302441,2021-03-12,4274,71411,33
5843,43354,2020-10-19,13405,79328,3
13398,58300,2021-04-24,11993,23831,46
14458,300972,2023-07-11,3732,74551,25
10032,284893,2024-11-26,3557,36011,38
14639,351386,2019-07-23,1171,66340,56
4073,358395,2023-06-14,8311,21566,47
5963,78756,2021-06-18,1488,35026,76
7956,237687,2023-10-04,4067,15624,5
9710,210197,2022-01-08,8277,50400,65
7746,110926,2024-04-26,11509,33512,69
13882,327094,2023-03-12,10647,67368,60
773,85938,2021-12-21,12061,53939,33
1011,734,2021-03-06,12995,71291,78
3647,312339,2019-05-26,4120,22945,61
6257,90317,2023-12-17,9151,96769,53
11496,43936,2022-03-22,4847,45087,3
5896,398816,2023-07-07,12150,30907,25
10941,274945,2021-10-30,3378,44061,13
13974,72400,2021-05-26,14204,54758,12
4793,227414,2020-11-03,7324,20881,45
8958,135214,2023-10-31,3130,8401,13
12173,328716,2023-01-18,3043,88022,32
5550,285421,2021-10-01,6442,8760,43
11826,65652,2022-11-20,10805,21078,36
11342,392651,2024-06-06,9227,10234,38
6342,242220,2022-05-03,14205,96034,12
13530,156677,2020-08-27,5041,50858,38
1542,175628,2019-09-07,8639,74835,72
11097,359555,2024-12-01,839,78697,79
6836,139740,2024-02-17,10578,59404,22
8654,323820,2023-05-05,14791,32941,34
1101,140748,2024-04-02,11251,28275,50
505,262045,2021-02-07,4612,43960,94
5321,233199,2020-06-14,1770,29587,6
4993,338991,2021-10-11,4223,14120,10
12544,83158,2023-10-14,12052,30881,56
5040,353386,2021-06-30,3104,18770,83
6029,269707,2021-10-31,9990,31574,51
11095,32967,2024-09-04,2049,10438,61
1581,363491,2022-02-04,11565,90470,63
6844,260655,2023-05-04,3001,22725,74
2238,201116,2023-12-23,10347,98089,52
10273,229434,2019-04-12,11007,85622,100
5932,162822,2024-07-19,529,71622,88
201,159523,2022-09-06,5575,58716,85
13144,90981,2021-11-24,2742,39160,27
12485,397449,2020-10-07,9627,55145,96
12998,272770,2021-02-05,6464,29460,79
7111,64068,2020-06-29,10753,5165,14
10937,318554,2023-04-08,10254,54304,36
8633,189840,2022-03-31,9501,43087,31
5955,146634,2019-12-29,646,88018,88
14929,113692,2023-11-28,3222,18398,19
10280,43380,2019-03-03,3421,22399,65
6656,180665,2022-11-22,6401,50362,80
12395,30308,2024-04-28,613,59694,63
6476,232930,2020-09-07,1227,19977,51
7508,220320,2019-03-08,12473,11085,3
1388,225523,2019-11-07,14357,25346,95
10754,60632,2024-03-17,5628,32842,9
6706,388963,2020-02-23,6450,38712,32
5004,30361,2024-12-29,10088,78433,55
9718,249855,2023-04-18,10679,7686,41
9619,368778,2023-06-25,3911,77472,18
12260,50245,2023-05-01,22,85121,95
7769,151669,2022-12-06,6205,13039,84
14455,342288,2022-06-25,14232,52025,9
3369,148083,2023-07-09,3092,44118,55
11131,204998,2020-06-12,4781,20476,51
10653,231133,2023-07-10,14166,8367,1
2113,308221,2021-06-26,13342,60688,65
2661,148045,2021-02-24,9829,87398,36
6607,158619,2023-12-15,6291,19407,53
2342,364442,2021-05-20,709,48892,41
48,364870,2022-09-26,4119,59567,46
7489,170088,2021-11-19,6188,88149,32
3605,112688,2019-08-07,8675,53602,64
2054,247369,2022-08-07,14222,29831,28
5458,53217,2021-09-26,14133,5657,92
9399,317622,2024-01-22,14591,81157,96
26,31497,2023-03-08,4665,16612,38
7048,104165,2021-02-25,8682,33013,33
7033,36865,2023-08-10,8607,93341,96
14101,55280,2021-11-04,12987,55414,91
2306,27017,2019-12-10,10230,92313,89
9161,22612,2024-04-14,13478,30017,90
270,350108,2022-01-22,522,95224,84
5697,93839,2019-10-11,6644,67957,67
8413,83993,2022-11-01,3298,32955,60
14661,85308,2022-08-13,12012,6299,40
3044,292840,2021-02-14,11165,17826,58
9964,184359,2024-02-13,6655,98236,18
5420,175418,2023-01-24,6569,17773,23
8670,332659,2024-03-03,9866,30031,7
4817,99787,2019-06-18,10676,67438,94
3662,190262,2024-11-02,8325,65626,96
7078,27844,2024-12-08,1055,86434,100
9971,188783,2023-01-29,846,46085,62
11003,264432,2021-12-08,12545,17567,22
13739,132453,2019-11-29,8259,32918,64
8970,107669,2024-10-06,14728,28573,84
4255,44147,2022-10-15,1955,56976,12
7898,86736,2024-11-26,1313,29575,94
14942,151320,2021-07-14,8790,59678,62
12843,240788,2019-06-23,9764,40696,59
449,319493,2023-03-01,4845,51634,79
9981,158116,2019-10-25,8735,54850,94
12284,373942,2019-09-28,10969,17890,93
7956,120639,2024-05-06,13581,4451,56
5833,355999,2022-12-08,9807,8188,99
1576,112474,2024-03-09,10974,92814,51
3624,394688,2023-09-13,12528,18174,87
6442,126554,2020-07-02,12534,12496,16
13248,60236,2020-09-04,2403,40119,4
8869,85365,2022-03-17,1117,5887,34
5734,150270,2019-03-02,8927,8525,67
8554,288334,2019-05-16,10429,36432,82
9830,390914,2022-02-23,7968,63421,7
14545,145323,2021-12-20,5327,65597,75
7528,114699,2024-12-17,8645,81199,44
10898,214721,2023-08-14,8040,82640,15
3657,306088,2019-08-14,949,21636,92
12752,314367,2020-06-27,6683,80422,10
6541,173465,2023-09-07,207,38810,14
6366,106942,2021-08-20,7772,94225,46
13626,208330,2023-04-18,13747,62778,46
7747,330229,2023-08-11,8727,22159,32
4500,77764,2019-08-16,2499,48285,21
6606,117885,2020-08-07,312,69768,68
14249,131050,2019-06-13,2186,86029,40
14195,4411,2023-05-11,11626,29731,27
10126,254241,2019-04-17,14924,46626,61
9901,215595,2019-02-03,1420,30095,78
14450,327745,2021-06-28,13932,75734,22
9891,199323,2021-04-23,4334,62726,36
13409,377882,2023-02-10,8843,49317,19
11690,89820,2023-06-23,10466,46811,94
13834,250708,2019-11-12,890,31183,15
10223,13063,2024-07-03,11219,86629,100
9650,248290,2021-08-13,8002,55123,67
10002,162158,2023-12-02,10820,71623,54
3444,291668,2022-08-22,4219,74369,52
7251,115706,2023-04-11,6665,92383,97
13694,174881,2019-04-03,5912,64689,46
1220,222826,2020-01-21,3695,73044,47
12408,394514,2020-06-23,1191,15172,49
3544,382223,2022-08-24,4713,27169,5
14516,243298,2024-09-11,4515,76993,41
6194,165390,2020-10-16,13975,53508,42
4210,82191,2019-06-04,4087,65737,41
10826,325154,2021-12-05,13828,26325,96
14302,312534,2023-05-30,4270,71439,67
12987,351077,2020-01-24,11317,22863,32
8522,347507,2021-07-19,14564,9538,36
6067,262625,2021-06-29,14109,25443,73
2893,183693,2023-12-22,1742,91762,17
4869,235230,2022-07-07,9993,93707,80
11440,51439,2019-12-24,2890,78059,4
9178,224862,2020-02-04,1329,55448,41
9967,139162,2019-07-09,10647,80427,56
12416,361909,2023-05-11,2070,70484,28
7097,80631,2020-09-20,12110,26615,2
10705,394473,2022-01-11,7700,68655,5
10500,2302,2022-10-25,1113,43019,2
1890,368537,2024-09-03,10422,28451,55
14466,135569,2023-04-08,1740,90841,19
4215,235171,2019-12-11,6567,42866,12
10820,285165,2019-06-29,13833,94670,90
3619,45512,2023-07-20,5227,44726,90
14623,359504,2023-04-20,12397,24529,25
4162,131581,2019-01-26,13642,15594,56
7523,98505,2019-04-17,2805,23476,75
335,340024,2024-05-16,7639,12856,37
1582,312608,2023-09-09,11121,13288,85
14342,38300,2020-12-04,10126,51356,72
12960,204954,2019-11-19,7966,82130,28
7302,148145,2019-06-18,7648,73502,81
2663,380677,2023-07-10,4548,47209,75
13438,29251,2019-06-27,583,63657,69
8719,393495,2022-03-09,4967,34046,40
3463,112924,2022-03-15,10096,79691,17
291,59058,2024-05-11,11326,10990,27
2600,277285,2024-04-26,10935,19199,61
7897,372736,2019-08-18,365,46448,88
11725,281365,2022-02-03,5473,69055,24
13623,247937,2019-07-28,1740,96476,89
7876,128877,2023-03-05,8818,4748,72
13450,213655,2022-11-07,4117,62187,61
2096,331055,2020-06-19,5766,41448,65
1453,50189,2024-11-30,10952,32829,23
4138,154654,2020-10-24,396,24028,20
282,48097,2020-10-23,4074,98509,82
14791,77835,2019-11-02,13063,21796,27
9695,279870,2019-12-19,308,34505,71
14788,284234,2021-05-07,97,62654,55
14201,142561,2022-01-01,7818,53435,32
6120,16555,2023-05-22,2501,19437,61
14633,33663,2019-01-21,5077,56754,90
6001,186560,2022-07-21,10164,79335,18
4398,370607,2019-08-03,9721,95412,80
8841,263111,2020-05-21,13699,61369,17
11099,259347,2024-12-25,3361,91746,42
5861,193263,2024-08-27,13656,44228,77
8387,231159,2020-12-05,11691,45978,30
14058,362561,2020-02-13,14907,31469,57
6241,95463,2022-04-03,11739,96849,23
4403,61158,2020-10-10,8775,59186,83
4836,383311,2024-07-25,13827,26206,77
5724,125872,2023-05-22,12558,93733,40
12506,30597,2021-09-22,14295,47156,74
9871,224344,2022-04-17,317,14166,84
6994,54595,2022-03-04,10512,40623,66
8269,387971,2023-03-10,3453,54268,15
5988,47370,2022-11-17,1786,57709,61
2900,205977,2021-04-17,10898,96762,96
14723,387001,2019-12-19,1372,73238,27
13537,127788,2021-02-17,9202,63576,23
4323,299260,2022-01-29,11503,36906,20
9566,332293,2019-10-05,14458,95839,4
1895,329505,2024-01-19,13087,25948,50
6813,257833,2020-10-27,11946,35771,66
11205,386669,2019-06-06,7787,36939,32
10560,44157,2020-12-11,3612,60173,25
13593,256363,2022-06-04,11860,47519,25
4484,104836,2022-05-10,13118,33079,54
8827,219602,2023-05-09,7880,91492,1
1041,90988,2023-11-23,11245,73193,7
11174,142345,2024-04-13,12473,63336,43
12166,386577,2020-08-28,5970,16700,8
8895,194072,2022-08-05,12538,58613,34
12503,301883,2022-01-16,3921,91021,48
14373,341351,2019-07-17,12283,89211,73
5402,378992,2023-09-25,10909,35638,86
1848,366767,2022-03-10,8019,24083,76
8251,289083,2022-10-01,12185,89781,63
3422,171888,2019-08-25,1532,21021,83
8925,19689,2022-08-04,11572,80051,95
11114,390020,2020-06-08,6323,19970,91
6622,399755,2022-07-15,9878,54259,62
399,294661,2023-07-21,10605,49617,70
7122,185668,2023-07-29,8716,45321,36
1495,140530,2024-08-10,4358,40768,68
7576,305297,2020-06-07,601,83451,22
14240,204532,2024-07-19,3429,60292,63
7742,12078,2022-08-21,11509,15029,31
14380,255193,2021-02-18,4475,87708,96
7808,287662,2020-04-01,6539,10542,52
6766,273591,2019-05-31,6020,99185,67
2212,52551,2021-05-13,9973,83842,64
1092,179190,2023-06-10,12725,44481,78
14224,155720,2023-10-13,12387,75131,6
7166,953,2022-11-08,1610,45052,2
13592,313739,2024-11-11,10539,56320,1
8786,274719,2020-11-27,2096,31683,97
352,153271,2022-11-22,13099,57491,73
4150,319715,2020-05-03,9754,9407,46
680,48049,2023-08-01,13618,67636,49
172,209842,2023-02-18,10597,82652,84
8449,69631,2021-09-22,6832,5138,75
1302,29866,2022-01-28,5067,50714,30
652,250363,2021-09-25,100,22998,23
12588,234566,2021-05-15,8929,5927,86
10642,60037,2021-03-20,6384,49166,47
4120,244537,2020-07-23,10815,67518,66
10481,262695,2021-04-29,9816,37724,22
4631,81902,2021-07-12,3880,43864,17
