Data,PaymentID,GarantyID,ClientID,DiscountID,ProductID,AmountProducts,TotalPrice,TotalPriceDiscount,EndGaranty
2019-05-16,65,6088,7105,6,42528,5,7701.79,29735.08,2021-09-03
2019-01-15,18,15108,2074,24,32472,64,9087.6,44072.5,2021-11-22
2019-08-10,8,53702,2946,85,26054,30,121.05,40195.23,2021-12-05
2019-09-24,1,26537,2852,45,53417,33,656.88,30782.63,2020-06-26
2019-10-21,95,41197,43,41,47828,8,6980.53,9661.27,2020-05-18
2019-07-08,57,49434,2508,83,10447,34,5698.4,38481.7,2019-05-17
2019-09-01,26,29301,5803,54,59217,38,5308.42,7586.14,2020-04-21
2019-10-04,28,31021,5117,92,57093,75,4986.58,40252.8,2019-05-17
2019-04-22,73,6536,9052,90,36900,79,8613.11,45267.12,2019-08-24
2019-12-07,30,54950,4197,20,57331,89,8675.1,40234.07,2021-01-22
2019-05-28,51,61145,9440,53,8,82,9423.44,6337.06,2021-01-12
2019-05-12,57,57770,5200,72,58862,40,9282.54,6054.59,2020-09-08
2019-03-04,81,25593,3688,93,14018,16,7781.68,8549.15,2019-07-08
2019-04-01,93,71562,8293,60,25515,56,2145.22,2748.64,2020-04-15
2019-06-03,84,13759,3915,39,51043,53,3024.89,6367.14,2019-12-26
2019-05-13,29,57518,9709,43,50446,99,3503.38,45075.71,2021-01-15
2019-12-22,70,69759,611,10,23286,48,6636.74,18803.83,2021-10-30
2019-04-09,79,13458,9337,83,5316,63,4981.68,43097.77,2021-01-08
2019-08-21,21,23443,3694,41,27303,17,3495.05,38528.1,2020-04-15
2019-02-07,87,2399,1387,84,49127,76,3944.68,8595.52,2019-03-12
2019-03-30,66,35894,3079,78,31345,42,4021.34,44004.53,2020-01-01
2019-05-02,83,58578,963,72,51861,90,8560.89,4828.27,2021-02-01
2019-12-01,49,3303,345,63,43927,76,3917.97,32422.34,2021-04-06
2019-04-25,32,14524,3827,50,37945,31,6631.93,34560.22,2019-07-25
2019-11-25,70,14795,6642,33,53756,66,7017.48,89.55,2020-09-15
2019-08-01,89,54630,1131,57,37680,88,7812.29,16996.04,2019-09-11
2019-09-15,10,38150,6321,70,27210,80,2344.32,15435.12,2020-02-16
2019-01-19,72,13178,8641,71,40970,37,3080.53,15479.77,2020-10-15
2019-01-27,85,67394,4819,99,48331,31,9183.42,25694.18,2021-08-22
2019-07-14,92,66173,6599,75,19011,34,2783.62,15167.26,2020-08-10
2019-02-20,94,41278,1886,96,948,62,9476.77,47704.18,2019-07-05
2019-07-03,61,29880,8148,20,45318,18,2760.32,38560.37,2021-03-11
2019-10-04,34,60140,3991,61,50511,6,7477.13,8927.55,2021-07-02
2019-04-25,57,74306,8815,59,37632,67,4139.1,8774.78,2022-01-17
2019-10-20,63,51425,7362,27,24526,76,6916.41,31449.84,2020-05-16
2019-02-23,11,59503,6301,46,50334,73,2272.55,13247.86,2021-12-19
2019-11-25,35,34034,1610,28,44476,49,5587.21,17895.5,2020-05-20
2019-11-19,92,51587,9870,83,63550,87,9428.85,13754.28,2019-08-28
2019-01-15,16,30358,8964,7,15998,86,7886.67,41964.05,2021-02-07
2019-11-29,31,3389,7547,100,35151,40,4109.41,44852.06,2020-09-15
2019-01-12,70,55785,6626,46,22177,31,1797.37,46506.29,2020-03-02
2019-07-09,77,11494,5579,8,38374,32,8689.62,20257.2,2019-12-13
2019-05-31,50,71812,4048,30,25913,14,50.28,5078.12,2020-06-28
2019-05-27,81,12547,3564,71,40333,57,9038.82,20980.62,2021-10-02
2019-03-27,9,40585,6169,81,21458,61,9721.51,15737.71,2019-02-15
2019-03-03,61,2452,3052,59,39532,17,5843.31,30943.07,2019-06-08
2019-08-23,51,66084,2439,68,35769,59,5948.75,31135.28,2019-12-14
2019-07-18,97,43473,2563,60,42367,38,2846.03,697.86,2020-10-23
2019-12-20,85,2590,2731,61,545,36,8416.94,28516.65,2019-04-08
2019-03-19,50,62393,4921,25,47237,65,4730.37,31317.2,2021-07-16
2019-03-08,70,1958,5545,1,13400,3,6471.83,16208.5,2021-09-12
2019-03-02,24,69418,3943,84,6620,31,2550.83,22731.14,2021-09-26
2019-03-25,40,36662,2062,68,33648,46,6438.89,18910.19,2020-04-14
2019-04-15,53,16736,9693,52,29183,65,850.87,7417.96,2020-02-09
2019-09-20,22,67275,5860,19,30917,48,3901.62,19531.68,2019-07-10
2019-04-09,34,38309,9464,17,18531,12,9090.78,47176.74,2019-06-15
2019-04-08,70,46264,5956,2,3193,25,5708.7,10524.08,2020-11-21
2019-07-30,12,39753,3230,49,56187,22,6422.64,27053.02,2021-03-11
2019-06-03,39,43818,2389,96,15401,5,8487.43,26598.99,2021-01-17
2019-06-29,51,9438,8425,32,43185,9,1308.8,6617.94,2021-07-21
2019-11-27,32,7742,2937,35,24438,64,8718.99,488.16,2019-02-24
2019-03-29,100,56677,8342,11,25142,17,2904.16,31298.14,2020-11-02
2019-12-20,99,3029,3312,82,27314,92,2593.49,37495.91,2020-02-28
2019-02-20,69,18919,9419,2,40700,22,4843.46,21063.9,2020-07-01
2019-07-07,78,69916,1737,81,14115,67,802.51,44300.96,2020-09-14
2019-05-10,84,58904,1059,3,10926,19,5385.82,40243.83,2020-08-29
2019-08-18,80,40798,5157,79,7436,73,1218.79,15331.29,2020-09-26
2019-06-22,11,55137,114,36,61297,5,2562.26,30198.48,2019-10-03
2019-06-09,38,46132,3948,11,21113,13,8512.76,17538.99,2020-03-08
2019-09-05,51,39683,1962,99,41670,1,5570.07,14979.9,2021-10-07
2019-02-19,92,42727,5377,54,41722,33,5772.94,25095.29,2019-10-25
2019-08-31,85,48673,212,60,34148,78,5677.4,30521.11,2021-06-06
2019-03-19,5,36165,2481,63,23462,14,9922.5,8400.4,2022-01-13
2019-09-10,32,44203,1304,36,12857,20,7290.07,32945.37,2020-11-03
2019-06-01,62,58088,2226,73,47698,36,8151.8,47575.27,2019-07-31
2019-05-23,17,40899,515,88,39118,75,1682.77,41804.46,2020-04-15
2019-07-19,14,51348,3076,91,59959,63,2598.57,34126.54,2020-11-06
2019-05-10,57,27862,1628,62,29331,27,6771.42,13500.42,2020-03-24
2019-09-20,65,64981,1530,76,1885,86,9929.32,29722.85,2021-10-19
2019-07-15,70,54768,419,13,43379,50,2464.15,18041.88,2020-03-11
2019-11-21,11,33732,3757,84,324,38,5418.7,15122.34,2021-01-26
2019-12-16,62,28779,97,16,51974,70,7936.27,24358.06,2020-05-15
2020-01-02,52,30140,9536,61,38924,26,7084.43,5974.54,2021-03-08
2019-12-23,43,712,9747,64,35913,58,7376.52,40549.67,2019-02-14
2019-05-21,20,3523,67,62,20838,80,3660.59,28346.74,2021-12-17
2019-09-15,31,22762,3809,25,11911,86,3058.89,8591.54,2019-11-11
2019-07-07,43,73243,5716,51,275,59,85.55,40997.48,2020-07-08
2019-11-10,60,66752,7355,78,48056,9,2765.03,46624.72,2021-08-05
2019-02-18,70,19509,1742,89,44395,67,7200.05,26457.14,2021-02-26
2019-08-02,55,27590,6820,11,47227,78,8185.15,39515.68,2019-06-11
2019-08-05,90,51706,5488,59,33686,82,7912.64,12739.1,2019-05-26
2019-11-22,93,11439,8177,5,35525,47,4559.46,7353.31,2019-07-17
2019-10-11,64,27808,7600,14,51410,5,568.03,25528.82,2020-06-03
2019-12-07,18,41444,6464,71,16284,15,6949.65,12465.23,2020-11-10
2019-04-13,53,16924,711,82,62643,84,7065.86,49712.88,2019-09-08
2019-07-07,18,16489,1174,82,40287,57,1024.2,15693.82,2019-10-08
2019-04-29,100,2165,8733,99,31095,5,3499.58,12064.64,2021-02-08
2019-11-30,11,38161,2377,38,23534,79,3190.96,3033.52,2020-08-08
2019-12-24,31,22189,8919,21,9638,93,3402.55,48380.1,2020-07-10
2019-12-30,22,53167,9206,76,63386,100,6398.57,21173.1,2019-05-28
2019-02-07,3,28966,3576,38,23810,24,9173.72,33898.08,2021-03-31
2019-10-14,94,1698,2070,9,38403,78,3804.63,41801.44,2019-10-09
2019-01-31,35,11624,1132,63,54828,9,5373.3,17564.09,2020-08-17
2020-01-03,42,38335,231,39,22213,25,1782.67,4741.75,2020-11-07
2019-03-03,60,40648,6502,22,32287,10,3624.18,7286.92,2021-03-26
2019-12-20,26,14825,3183,89,48126,80,1716.11,28327.15,2021-11-20
2019-09-22,25,23075,6349,31,51957,13,8825.52,31194.41,2022-01-28
2019-07-14,81,37397,4794,100,52571,1,4700.8,28151.35,2020-04-06
2019-12-21,15,39792,6591,59,18140,17,4837.17,44810.89,2021-02-03
2019-12-01,25,69526,1393,53,55751,2,4685.27,2434.72,2019-05-02
2019-11-14,98,29380,5233,52,367,40,5773.4,41436.83,2021-05-07
2019-03-30,25,42108,4304,29,38909,36,7614.39,22794.08,2020-04-01
2019-01-12,86,36798,5792,50,38894,95,3685.31,8792.38,2020-05-26
2019-02-12,99,49788,8328,22,30612,58,3568.26,45064.51,2019-06-12
2019-04-08,8,61187,9896,55,39139,36,6652.96,27822.34,2021-08-15
2019-12-12,21,48995,1660,3,39454,29,3570.45,25451.22,2021-11-05
2019-04-11,53,41258,5526,27,56576,42,8742.0,6901.5,2019-11-18
2019-06-23,59,38319,3170,20,55482,29,3097.24,32272.2,2021-07-05
2019-05-14,99,22273,6735,16,29351,21,1918.66,19412.11,2019-10-11
2019-10-20,41,41047,616,58,13583,72,2328.28,6982.55,2020-03-31
2019-10-08,41,16467,2205,34,23757,2,6618.93,12869.9,2019-10-06
2019-12-15,90,63720,8313,87,39410,27,8879.82,18884.99,2021-10-10
2019-04-26,51,13481,3870,32,59605,88,3442.41,21873.59,2021-02-24
2019-08-13,18,60694,444,49,44682,87,1848.11,42514.06,2019-08-23
2019-09-13,58,52145,1203,70,17283,80,3750.1,38158.88,2020-10-27
2019-06-15,52,2526,375,24,16042,90,5778.7,19957.82,2019-03-23
2019-10-30,86,37467,88,53,47420,5,7330.28,23145.86,2021-11-08
2019-08-10,42,22391,9966,30,40662,27,6318.33,3050.65,2021-09-19
2019-07-20,64,63002,6332,47,45159,28,4393.28,2974.42,2021-01-19
2019-10-05,42,54652,3800,26,10983,70,4290.33,48351.72,2020-03-16
2019-04-14,47,69689,144,10,5696,86,3061.6,29181.77,2020-06-01
2019-04-12,12,7990,130,49,46499,62,2971.77,23350.3,2021-11-30
2019-04-27,90,60092,9084,79,9752,72,9629.32,2289.02,2021-02-12
2019-03-29,2,2770,7214,30,6011,23,6694.66,44528.96,2022-01-24
2019-02-01,59,71465,9609,12,40136,29,865.84,17310.15,2021-12-10
2019-11-19,32,24076,1110,23,56803,47,2702.31,45156.95,2019-12-05
2019-09-15,28,51744,9044,31,54193,9,5412.88,11445.95,2021-03-01
2019-09-27,45,70405,6792,15,23646,54,3710.56,403.95,2020-06-22
2019-03-29,27,20966,2496,26,13312,22,7574.72,48595.99,2020-05-10
2019-03-07,14,47182,7495,7,26215,82,5381.78,30139.09,2021-09-16
2019-02-27,17,48231,3864,28,21923,64,7438.06,34718.61,2019-07-04
2019-03-11,24,56949,191,30,62172,89,8957.85,18041.17,2019-10-10
2019-11-17,77,25767,9692,13,35519,26,9078.88,22418.27,2019-05-24
2019-08-20,38,11070,9616,96,14137,4,8478.62,40768.69,2021-10-10
2019-12-28,51,24944,6689,45,26588,54,2908.37,11816.45,2020-07-07
2019-04-16,80,63581,9577,66,16906,33,9788.73,12253.79,2020-09-16
2019-06-02,33,2464,4506,81,32746,55,7357.08,16331.58,2020-11-22
2019-08-01,93,53907,3585,86,38387,32,443.4,24118.85,2020-08-14
2019-09-15,38,25225,5652,52,35354,73,692.03,31017.27,2021-05-14
2019-09-12,36,44355,2586,7,7686,14,6061.17,41.92,2021-02-07
2019-11-24,40,50408,892,93,18643,81,9278.61,5198.23,2019-11-20
2019-05-10,45,50918,9804,56,62610,24,7968.03,29572.06,2019-08-30
2019-09-29,91,66580,301,100,27443,93,7939.33,26918.71,2021-06-28
2019-07-16,76,52087,6895,81,33945,94,4296.75,25286.43,2021-05-28
2019-11-28,47,8589,5573,19,11659,38,5786.1,43085.88,2019-07-23
2019-11-09,47,9548,7525,97,18967,46,2587.1,24382.81,2021-09-02
2019-12-03,78,47615,8507,67,56115,15,3634.64,1255.2,2020-07-14
2019-04-29,4,41353,7103,35,52140,2,8248.67,34467.38,2020-05-10
2019-04-01,74,55914,6095,35,30787,95,5975.22,2242.55,2021-06-29
2019-06-02,85,73074,2762,38,40116,46,7474.12,5831.73,2021-07-27
2019-11-13,62,8490,8270,25,27743,77,1176.16,35818.12,2019-03-29
2019-07-24,46,105,801,30,50182,4,405.07,19759.64,2019-11-05
2019-02-21,23,24979,2474,79,49485,87,3464.81,20090.21,2019-11-11
2019-04-18,64,22700,410,100,48242,34,7327.0,44400.69,2020-05-24
2019-05-28,24,72666,1263,89,7092,48,7843.8,46097.42,2019-07-11
2019-06-17,87,52379,9869,97,56679,92,9638.43,33537.45,2020-06-02
2019-06-29,74,8135,4903,43,17662,54,622.13,20727.73,2021-03-30
2019-10-01,54,30133,9195,44,21280,96,870.84,16097.82,2020-06-02
2019-06-03,65,55897,5684,66,57125,95,1408.89,40966.62,2020-04-08
2019-08-01,39,29329,2441,35,26765,27,9780.17,41612.57,2020-02-26
2019-01-28,43,21686,2677,52,37086,3,7998.2,11392.65,2021-07-02
2019-10-13,30,72229,390,67,41094,28,7710.52,5211.87,2020-11-28
2019-09-27,85,70131,2690,58,54833,99,7357.45,42369.21,2022-01-16
2019-05-20,65,35923,4158,38,45145,12,6201.26,11442.67,2021-06-09
2019-09-22,21,12221,233,9,58307,33,8497.74,10497.36,2019-12-29
2019-01-22,15,8775,845,55,25814,74,3934.42,48428.67,2019-03-08
2019-02-04,71,13741,4411,39,39964,10,9887.2,20412.69,2019-10-10
2019-01-15,32,41096,9707,91,4518,71,285.13,33402.87,2019-09-13
2019-10-06,79,49396,4607,41,3369,21,9136.67,39614.37,2020-07-11
2019-10-23,62,13458,9333,18,57716,19,7110.05,23943.11,2021-02-08
2019-12-12,94,56753,8613,96,49218,29,4430.31,31532.64,2020-07-22
2019-03-03,89,2337,406,32,3083,72,1310.87,1755.8,2020-12-03
2019-04-03,95,38432,5063,79,28221,87,9373.67,45148.17,2020-10-30
2019-06-27,91,61216,1366,50,56249,75,2127.26,24317.8,2020-09-06
2019-06-19,22,69765,8527,6,22352,35,4469.84,339.98,2021-01-27
2019-04-05,45,40706,7333,56,37559,59,6933.21,49188.95,2021-10-10
2019-08-10,46,63787,4789,32,38168,91,5416.39,29989.87,2021-05-18
2019-10-25,54,41594,900,58,41638,37,5542.36,11525.5,2021-12-07
2019-11-26,37,62795,2554,10,4093,4,5589.25,2346.89,2020-11-04
2019-02-19,30,8469,2039,66,43741,87,9205.16,24115.62,2021-10-26
2019-06-11,8,63188,4912,45,16112,22,2531.32,6112.2,2020-05-25
2019-04-20,50,2359,5719,65,56366,66,552.69,8464.79,2022-01-01
2019-05-10,47,34175,5470,37,22419,11,6977.85,30432.94,2020-11-25
2019-05-28,13,2481,3740,54,6461,88,3164.73,42597.85,2021-07-04
2020-01-07,35,58898,1540,97,1709,76,6567.08,45785.1,2019-11-19
2019-12-05,82,56962,413,83,53358,57,174.29,22744.83,2020-03-20
2019-09-26,16,23176,4009,19,58732,68,6817.94,32737.16,2021-04-23
2019-02-09,66,64521,3734,61,276,79,3081.5,17183.42,2021-04-25
2019-05-03,39,28127,5478,87,7897,57,187.2,297.25,2021-06-17
2019-06-01,77,69395,3802,68,17870,29,5065.04,45369.07,2020-07-29
2019-09-17,42,16457,5979,23,183,36,6717.88,14613.43,2021-10-20
2019-05-01,67,67340,619,35,37958,1,1288.93,28014.16,2019-05-25
2019-06-05,54,16119,8221,86,21791,70,434.12,27142.02,2021-06-14
2019-10-22,39,28339,946,53,18212,29,1489.81,46492.33,2021-11-12
2019-05-20,55,46017,8547,24,2820,93,5242.85,8585.03,2019-08-03
2019-04-10,87,54403,2439,94,54914,69,5639.89,25976.54,2021-04-19
2019-10-22,48,58445,9685,73,44185,29,6686.98,26793.09,2021-06-08
2019-02-19,62,20695,2408,60,38054,13,7789.23,11766.13,2021-09-01
2019-08-15,82,7018,7188,4,8959,34,4140.05,30938.03,2019-07-29
2019-05-23,56,67493,9096,15,6192,65,5587.42,8157.91,2020-04-27
2019-05-13,95,67725,3242,24,43675,11,5267.47,3267.97,2021-12-28
2019-06-17,52,55023,2387,80,14822,19,7489.12,46667.76,2020-03-22
2019-01-26,32,44834,9967,45,47512,83,1363.66,29785.11,2019-05-28
2019-07-26,68,8204,3733,27,18217,36,6689.05,15984.64,2021-06-21
2019-04-05,48,57562,2026,34,35561,35,122.88,24988.15,2021-01-03
2019-05-23,7,36954,4866,60,41708,24,9270.97,38466.68,2020-01-04
2019-01-23,26,64065,371,18,23776,28,8928.16,23605.95,2021-09-27
2019-03-16,35,10070,7353,54,49117,38,4208.75,999.35,2019-03-31
2019-06-12,47,65716,5154,99,8671,19,7105.8,28238.68,2020-08-27
2019-11-29,62,60989,8595,51,22026,10,2534.98,17269.29,2019-06-26
2019-08-07,39,42210,5352,47,6657,84,5147.06,12080.08,2020-09-28
2019-02-21,68,3045,9254,75,48198,23,3794.29,48093.05,2019-07-31
2019-06-12,35,30890,2068,52,63971,95,2599.34,11967.84,2020-05-29
2019-02-08,52,53697,9992,14,24552,73,9996.59,11263.21,2022-01-04
2019-07-23,9,73763,9505,13,6062,67,9954.08,22656.18,2019-08-02
2019-08-13,92,3260,5947,6,11226,35,2034.45,10764.17,2019-07-07
2019-03-19,88,63136,5134,14,57078,32,6381.86,46654.18,2019-10-26
2019-10-12,49,11769,3075,16,5211,21,7407.04,33523.2,2021-08-30
2019-09-24,52,37636,8315,22,59059,79,7326.32,38529.72,2019-06-10
2019-08-18,1,33345,1639,91,58654,80,4836.93,23854.22,2020-12-31
2019-01-28,33,1069,441,1,61226,26,8817.65,25943.28,2019-04-04
2019-03-02,36,12345,2977,15,16687,23,2609.84,19448.28,2021-06-11
2020-01-05,57,3107,2196,65,14674,41,894.36,8849.0,2020-12-10
2019-11-05,47,66229,8009,82,31940,88,3010.41,14163.31,2020-05-26
2019-02-19,33,63918,790,34,39579,38,918.37,19954.37,2020-10-15
2019-09-09,37,21937,6849,39,45451,45,6136.87,39880.01,2019-11-25
2019-11-19,48,37375,9731,89,51251,60,3493.8,6593.64,2021-12-25
2019-07-27,20,10661,421,50,43908,60,6206.05,18968.46,2020-02-27
2019-12-21,94,57435,6052,58,8962,8,538.51,30180.19,2021-09-30
2019-03-22,24,34323,1271,24,55570,82,1018.14,389.07,2020-11-29
2019-02-09,78,19666,9790,92,2426,92,6141.73,18469.89,2020-09-09
2019-11-20,83,49777,3272,83,384,62,9427.02,41030.58,2021-09-17
2019-05-30,40,2651,3388,36,7960,86,714.4,38573.98,2021-01-11
2019-01-20,91,15568,9087,33,26442,85,9467.85,1222.58,2021-12-02
2019-12-16,34,22388,3716,86,12809,38,2712.76,48492.62,2020-08-20
2019-03-10,98,64704,1550,93,10684,62,498.41,31431.05,2019-03-02
2019-10-07,62,72322,8620,3,56178,12,9961.81,7281.3,2020-11-20
2019-11-08,86,37448,4426,30,23666,71,95.11,9578.46,2021-07-04
2019-02-26,42,13537,1218,28,15059,18,5867.28,8272.52,2020-04-04
2019-08-23,59,68077,1470,87,7936,7,5023.26,14646.98,2020-12-09
2019-08-25,74,25669,1631,31,57351,63,4878.76,918.55,2020-08-25
2019-04-02,9,27666,2592,72,46283,91,5177.09,49666.79,2021-05-07
2019-05-29,9,62173,5358,49,54420,99,1408.57,23967.52,2020-04-23
2019-10-19,48,65128,5164,44,29708,29,994.66,11841.99,2020-05-23
2019-04-05,60,66232,241,5,45843,57,8506.45,11412.22,2021-08-22
2019-10-28,1,72288,2881,99,1844,51,1660.3,45583.82,2021-11-05
2019-07-11,20,7813,6699,37,23854,9,2186.85,44237.82,2019-04-11
2019-03-06,51,63505,2816,18,51969,69,3450.98,37105.63,2021-12-18
2019-06-20,12,2646,1203,37,39682,27,1233.24,13304.3,2021-02-20
2019-03-10,56,14523,1648,99,40318,50,8822.45,41308.61,2021-10-06
2019-02-02,93,49132,6836,54,50224,20,7308.06,20294.96,2019-03-02
2019-08-03,92,879,781,74,41026,81,2856.82,28587.92,2019-05-19
2019-04-05,44,34536,7221,86,2497,89,3108.08,15060.91,2020-03-05
2019-07-11,20,40773,772,82,54436,25,9375.89,130.81,2020-05-02
2019-01-19,81,13741,4408,35,22283,14,6595.61,38463.62,2020-08-11
2019-09-26,13,60718,6052,31,41632,31,5282.1,34185.84,2021-06-07
2019-05-24,39,60110,2143,36,49357,9,809.63,31790.63,2019-07-08
2019-09-02,99,30270,9927,11,45287,93,6887.08,18132.1,2021-08-04
2019-07-23,67,37825,89,84,25314,27,8463.02,40656.58,2019-09-23
2019-08-12,4,34562,7817,89,3319,62,4833.49,49728.5,2021-09-03
2019-12-07,56,59907,6309,25,45409,41,596.95,28309.06,2019-08-15
2019-11-21,50,22531,3700,2,34757,24,2227.48,16978.5,2020-11-10
2019-03-10,5,22918,6805,33,47246,3,7366.61,46667.54,2022-01-07
2019-08-23,2,59049,6703,14,34972,81,5826.6,41081.34,2020-11-22
2019-01-18,23,25216,530,50,10390,24,2829.23,42359.61,2019-09-27
2019-05-13,15,67245,5090,80,42137,69,7188.38,42509.05,2020-07-03
2019-05-22,91,49094,2744,70,12151,24,8592.76,760.71,2019-03-28
2019-05-21,69,17014,8643,80,54586,72,6527.24,37266.05,2019-10-30
2019-01-12,68,21731,6909,53,28433,64,2742.18,18642.91,2021-12-15
2019-07-30,33,72387,1995,53,36801,40,4111.69,15230.32,2019-12-18
2019-05-29,40,9409,988,4,32439,33,7164.62,29214.87,2021-03-31
2019-07-23,4,34217,6857,38,59745,62,132.42,27653.88,2020-08-14
2019-01-09,89,29481,1709,33,57689,14,6125.35,4748.36,2020-02-15
2019-05-23,72,3389,1934,56,62746,72,6170.76,38976.7,2019-06-10
2019-11-18,70,4916,9384,12,41391,1,6181.99,43566.96,2020-10-01
2019-06-05,86,71957,3705,69,46516,20,4360.22,4487.53,2019-03-21
2019-01-26,29,12955,5733,35,37500,30,3477.03,15883.63,2020-12-29
2019-08-14,12,71475,1005,87,97,75,4004.14,32950.5,2019-12-20
2019-04-05,89,64278,9789,99,1404,29,868.57,10154.67,2020-07-07
2019-11-22,23,46467,7820,84,61058,89,6875.61,19118.44,2021-10-16
2019-02-11,19,66750,2780,34,34696,30,3672.49,29958.18,2020-01-12
2019-05-25,71,49945,3757,43,9611,5,7400.5,791.42,2019-03-11
2019-01-17,98,44437,7691,92,58,86,9467.78,34033.25,2019-04-09
2019-03-01,31,72061,8939,70,63309,74,8560.07,32358.25,2020-01-08
2019-04-14,19,59920,5283,56,14713,65,8143.48,38344.25,2021-11-14
2019-11-19,32,66407,7929,53,27606,43,1054.04,25556.32,2020-03-12
2019-10-14,4,31874,8147,48,34043,76,5690.5,24843.64,2019-05-20
2020-01-02,17,33625,1021,7,25513,39,7257.42,33756.68,2019-05-10
2019-10-08,100,65396,973,92,9747,74,1009.92,6248.65,2020-12-23
2019-03-02,23,64720,6309,54,63577,19,9295.39,2433.96,2022-01-11
2019-04-11,16,29225,5476,84,39258,44,7179.38,15310.57,2020-02-12
2019-09-25,55,2752,4574,45,62089,74,6234.32,5417.13,2020-02-17
2019-06-04,31,50276,2099,29,50330,27,7004.72,12749.7,2021-06-02
2019-05-15,77,24859,7807,42,33507,44,4794.1,10713.31,2019-07-07
2019-07-16,38,42697,8889,61,30256,59,759.39,16800.12,2019-10-08
2019-01-29,63,3939,3952,99,34368,95,2707.19,11856.63,2021-05-23
2019-05-12,100,66415,4442,49,49970,69,3380.93,38826.06,2021-07-17
2019-04-29,35,31646,4003,34,50544,61,5560.33,11013.72,2020-01-26
2019-03-09,62,56152,7090,82,24504,66,1133.27,44482.98,2020-06-02
2019-08-21,72,26409,6110,69,13284,98,2043.98,10169.96,2020-01-10
2020-01-07,80,21769,4889,72,45017,46,9638.51,7690.7,2021-09-16
2019-08-15,41,50680,7556,45,46932,92,369.87,44371.56,2020-04-27
2019-08-06,53,42094,652,97,47462,63,7134.11,49280.44,2019-10-25
2019-03-05,33,32432,9341,40,20476,64,2496.24,41137.04,2022-02-02
2019-07-29,21,34965,9819,100,920,80,7430.41,33087.41,2021-01-20
2019-04-11,50,70748,1905,3,46778,29,4775.71,32931.01,2021-04-17
2019-03-31,86,72220,4445,75,59687,40,6336.61,1007.39,2021-10-29
2019-05-31,6,59344,8289,90,53778,72,721.56,2736.87,2020-03-11
2019-04-12,21,36479,6942,89,15084,15,1465.36,3649.13,2019-11-20
2019-01-28,83,12523,9250,45,21534,76,1055.24,44176.66,2020-10-04
2019-02-18,14,69995,2429,40,52951,84,1031.86,36644.89,2021-11-23
2020-01-02,39,73372,9138,22,700,45,8953.19,24688.71,2019-03-22
2019-10-15,19,59755,6999,33,18301,32,30.47,651.85,2022-01-05
2019-12-08,29,70231,5371,13,12503,59,8542.85,10059.23,2020-12-22
2019-05-03,66,40232,1054,55,1526,89,9108.7,16360.05,2019-10-24
2019-05-14,82,29016,5895,13,47697,25,9547.12,3005.32,2019-03-23
2019-05-11,71,37320,9796,8,804,30,1154.57,8950.16,2020-10-07
2019-06-25,83,66732,1155,41,15243,51,5290.62,49688.02,2021-03-31
2019-07-29,67,3535,1161,19,32804,23,7962.63,6197.97,2020-07-14
2019-07-28,18,29940,7115,51,35630,36,5462.38,392.54,2019-08-02
2019-09-01,99,58107,1125,91,41293,77,5045.08,11212.67,2021-12-01
2019-06-21,52,1051,4592,64,54550,76,4999.86,38238.37,2019-05-01
2019-04-01,44,26588,2655,5,47143,33,6565.02,8857.34,2020-09-29
2019-01-19,19,19912,5578,83,10027,76,2357.54,48142.31,2021-07-19
2019-08-22,84,52612,3971,78,31954,33,8676.17,8909.11,2020-12-19
2019-12-21,65,72143,8631,34,60844,55,9468.06,7827.27,2021-02-18
2020-01-04,38,54831,2912,11,63308,86,1893.68,27395.56,2020-09-17
2019-11-02,58,32043,4433,35,5224,83,6290.59,34291.2,2020-11-22
2019-10-24,23,22594,2267,85,49901,29,4779.22,1509.38,2019-10-05
2019-12-05,82,65720,7306,16,59942,8,9668.74,31852.25,2020-10-18
2019-12-02,69,32905,5619,59,31835,9,6211.25,6698.58,2019-05-08
2019-03-04,72,62553,8077,85,23356,23,5195.67,3361.26,2020-12-11
2020-01-03,20,26375,6789,45,12535,4,4847.09,4711.1,2019-12-08
2019-07-04,28,44717,830,1,25059,18,3245.38,42079.62,2020-11-02
2019-11-26,44,29044,1620,76,29082,22,4286.61,35665.85,2020-03-13
2019-07-20,95,26260,1764,73,10217,76,2915.91,19808.8,2019-07-28
2019-10-27,73,67942,6303,88,20369,52,7530.51,8631.17,2020-12-26
2019-08-26,54,1264,7378,76,10524,50,4452.86,38137.77,2019-12-18
2019-05-19,78,37606,2021,17,53030,29,4570.94,25378.87,2021-03-31
2019-06-17,71,65598,9383,26,602,23,1177.83,5201.56,2019-08-30
2019-07-11,60,41536,7770,19,24896,69,5166.86,34152.47,2019-05-24
2019-09-23,84,44356,3289,13,52878,16,8897.38,31676.92,2021-04-06
2019-12-20,73,17024,3843,90,25907,26,1340.32,35688.41,2021-09-06
2019-12-28,25,28631,1597,54,16016,55,9259.6,34830.57,2021-01-27
2019-04-17,4,14012,9100,30,54359,59,6605.62,12164.23,2020-10-29
2019-05-26,39,4672,5700,63,15765,90,6417.06,22198.11,2021-03-06
2019-09-09,93,29934,2491,4,3687,39,6023.32,21936.32,2019-02-25
2019-12-05,48,44648,1359,56,6834,1,3800.71,48772.74,2021-03-20
2019-07-16,11,46637,1843,42,20341,8,1217.04,41566.69,2020-06-06
2019-10-30,40,49811,9606,82,23308,5,7340.69,11376.22,2020-04-22
