Data,PaymentID,GarantyID,ClientID,DiscountID,ProductID,AmountProducts,TotalPrice,TotalPriceDiscount,EndGaranty
2019-12-14,483,64453,9892,27508,325746,6,1791.52,38444.49,2020-05-16
2019-04-14,125,69282,366,55704,315136,71,9574.4,31857.13,2020-07-15
2019-11-16,973,34568,3847,24013,355812,5,2654.52,29602.0,2021-03-07
2019-11-22,45,36116,8268,86997,83640,87,1491.15,45021.16,2019-08-20
2019-02-12,493,33024,4488,62837,243637,52,4354.73,20103.68,2020-01-31
2019-03-07,202,63823,951,96940,218637,44,6177.9,43440.79,2021-01-04
2019-07-13,759,9326,6788,21215,175659,21,8569.45,46243.68,2020-09-09
2019-01-27,1010,2685,700,87334,108475,86,7176.2,7101.9,2021-03-19
2019-09-29,819,46650,8915,91376,359308,59,87.56,23841.15,2019-04-30
2019-03-24,801,52719,598,80767,183495,34,5948.61,13790.01,2019-06-01
2019-04-13,953,66326,7023,26622,101632,97,5002.53,25862.15,2019-10-31
2019-04-30,852,43857,3745,86725,197877,55,730.62,48955.45,2020-03-26
2019-11-20,533,43279,1568,42334,161716,88,841.56,9902.82,2020-12-22
2019-12-17,1183,33041,6165,43639,255449,9,9498.56,35037.14,2019-05-02
2019-10-31,19,45096,9809,12449,168186,5,8523.53,359.1,2021-12-23
2019-11-28,424,32071,9114,54960,17100,60,1544.13,46336.64,2020-01-12
2019-12-08,275,9961,9773,77295,94813,36,2152.02,43866.69,2021-01-11
2019-10-12,283,35787,8888,5478,57766,57,392.36,47150.4,2021-03-27
2019-02-15,185,67201,7266,43383,217019,16,1719.34,43054.67,2021-08-12
2019-01-20,516,65241,9187,95684,324097,53,6856.42,13764.63,2021-10-14
2019-06-22,435,32725,819,43514,316465,41,2033.59,8872.58,2019-12-03
2019-10-16,349,31897,645,73849,217476,35,8003.88,8868.16,2021-06-13
2019-01-13,378,65945,2912,39582,344399,19,2879.02,4127.34,2019-10-02
2019-09-08,469,2929,1665,71827,196237,3,2185.06,32180.97,2021-12-21
2019-08-13,38,23160,9913,75258,352091,20,3664.8,23476.71,2020-05-06
2019-08-17,596,8318,3991,77103,200556,32,9295.33,41757.01,2020-01-16
2019-07-03,52,16500,99,40411,114508,59,3780.27,19411.02,2020-06-14
2019-10-07,638,24505,929,11698,342710,22,1151.06,20518.34,2020-12-26
2019-03-27,563,26726,6492,96333,293124,12,3952.15,22920.93,2021-09-04
2019-05-04,143,54342,9602,63582,164185,6,1420.39,1093.66,2021-10-01
2019-10-27,1181,56565,7810,99873,121261,29,4812.58,29481.91,2019-10-27
2019-02-22,834,52779,6611,39232,197933,32,9757.7,40767.46,2020-05-02
2020-01-05,436,21554,933,9003,50219,38,9990.77,23880.25,2020-01-06
2019-02-19,1043,40477,7536,15461,343845,69,6791.29,31367.59,2020-07-21
2019-10-02,657,27643,366,3137,348201,10,3758.07,1407.33,2019-02-14
2019-12-02,755,30968,3078,8215,36208,40,9059.6,26434.71,2020-04-26
2019-10-08,351,61573,6296,6962,134442,28,4673.46,5823.17,2021-02-04
2019-09-27,520,66055,2514,84863,242080,92,5209.99,44158.99,2021-07-18
2019-04-11,1053,41579,2396,26551,81305,10,4289.2,29860.93,2021-05-23
2019-06-16,197,65347,3137,98963,107588,100,5197.8,40016.98,2020-04-17
2019-06-05,280,43693,6766,773,312118,64,2190.9,32189.19,2019-08-19
2019-07-31,786,25779,2600,21345,1845,31,3966.51,29940.5,2019-06-07
2019-06-26,77,15072,5460,86181,241144,9,956.76,24552.53,2021-09-24
2019-06-14,927,55655,2940,81825,95923,98,3984.69,8911.16,2019-05-01
2019-01-09,60,49253,4286,61886,19260,88,8723.3,16772.44,2021-07-02
2019-08-21,178,59122,2369,30544,86022,85,8989.51,9505.77,2020-09-12
2019-04-07,1099,7406,3129,1052,54639,80,1757.47,33188.97,2019-02-13
2019-04-03,1151,66705,6640,61704,173189,79,7067.12,244.28,2021-08-20
2019-07-04,811,68992,9027,48911,236611,44,7459.15,26645.2,2021-04-12
2019-10-13,211,67759,3511,89078,250317,17,7625.32,18411.66,2019-06-16
2019-06-23,561,30334,4030,17562,371578,15,6846.42,9590.51,2020-08-15
2019-07-16,1172,34219,2113,22631,287597,93,809.89,49378.28,2020-09-30
2019-06-01,853,44661,3921,9894,371591,4,2236.8,23093.56,2019-07-28
2019-10-26,1132,23160,8863,84407,198862,75,4492.99,42904.7,2020-10-09
2019-10-28,194,15107,2936,84796,207320,68,381.87,47171.99,2021-04-05
2019-01-12,182,71791,7996,98403,257551,90,9658.91,29887.13,2020-09-13
2019-07-15,471,71020,5326,92001,114227,92,9778.35,9014.22,2019-08-28
2019-01-13,596,25822,2052,24978,98828,47,2513.63,6946.61,2019-07-12
2019-08-05,1105,69993,5297,75733,230362,8,408.39,34557.15,2019-10-21
2019-06-29,1044,56226,670,65882,109437,87,6631.13,44689.47,2021-08-28
2019-05-02,733,1045,2204,88505,36358,24,5507.5,16414.69,2020-09-25
2019-12-13,515,49311,1039,17305,56976,75,33.82,44598.01,2021-07-08
2019-12-30,47,21811,8698,63821,183571,56,7751.42,35058.22,2021-07-19
2019-05-26,335,30719,6115,59036,116551,4,9770.58,44059.11,2020-10-28
2019-04-04,966,49481,5665,20261,56896,72,8484.79,20170.31,2019-11-17
2019-12-06,71,66875,541,10252,174577,2,7758.54,13734.11,2019-08-10
2019-09-18,39,5557,188,62250,309716,10,2930.49,9255.37,2020-10-29
2019-10-24,765,10734,5547,59645,271956,28,8181.68,30380.84,2020-01-31
2019-12-05,289,41097,2413,12654,268299,71,2503.57,23020.77,2019-10-04
2019-10-04,1139,16420,3652,93786,206497,17,5902.58,40730.1,2019-07-28
2019-11-19,870,40159,524,78855,2410,64,1361.62,43785.04,2020-09-05
2019-04-20,731,66167,1298,55705,25002,59,1616.43,39224.54,2021-04-18
2019-09-15,442,10270,8994,59593,350731,27,9528.58,23510.07,2019-11-27
2019-08-09,1125,31639,1862,53110,384822,66,7725.35,26763.32,2019-12-12
2019-11-03,334,17906,2353,16358,304467,78,9862.8,27094.87,2021-02-27
2019-07-27,1111,38127,112,11875,244599,6,7164.55,36962.95,2020-01-18
2019-03-15,395,17600,2363,35954,316909,5,3351.56,40624.16,2020-05-04
2019-11-07,27,7089,4891,10627,384016,76,4808.11,40297.67,2020-10-06
2020-01-04,207,8505,4615,1032,82186,72,4202.64,48477.2,2019-04-21
2019-04-12,698,37195,9673,44469,102789,27,9924.3,21800.43,2021-10-21
2019-07-14,352,48069,8893,41436,141638,59,2652.43,16473.18,2019-03-13
2019-12-05,1027,56452,5095,14779,226076,92,4490.52,143.76,2021-05-03
2019-04-23,863,68229,9756,27110,278751,31,4824.82,44153.02,2021-05-19
2019-06-17,712,36224,6529,27047,35795,5,1327.37,19128.19,2019-02-27
2019-05-11,1009,13502,2862,63804,118074,50,7526.43,24375.78,2022-01-22
2019-05-13,292,20267,4666,21997,50353,13,7357.44,32557.7,2019-07-03
2019-08-02,1072,44819,6022,33192,275793,15,5222.82,40841.42,2021-02-22
2019-04-29,1131,28986,1896,78932,46221,81,3659.33,20872.7,2020-12-18
2019-06-11,1198,7211,4470,42678,161069,86,1686.87,1943.94,2019-11-05
2019-04-05,560,31736,4046,48740,249967,52,3414.45,25271.33,2019-03-15
2019-04-08,347,74721,2674,63259,344507,73,2952.99,22272.59,2019-08-23
2019-10-16,439,43070,791,12537,288054,24,3973.72,21265.14,2020-06-19
2020-01-06,1130,44363,7168,89472,274583,39,9515.8,4653.27,2021-03-14
2019-01-11,916,52402,633,62267,23878,54,9604.37,41836.08,2019-03-25
2019-12-15,1088,69353,300,51069,331834,31,8231.73,31601.96,2021-07-10
2019-02-09,845,4560,7118,97115,92929,64,2919.68,27521.31,2019-04-18
2019-09-26,375,65513,1116,82808,350449,87,1413.67,22775.18,2019-11-19
2019-03-25,873,74671,2893,95265,108184,83,4013.13,15173.14,2020-05-31
2019-11-14,57,51347,6312,69339,70166,59,3508.72,34299.58,2021-09-04
2019-06-25,546,60918,3831,86839,104327,93,2626.43,39604.41,2021-02-17
2019-04-20,258,47627,1218,49219,342375,59,5017.09,1708.11,2019-07-11
2019-02-03,221,56848,1099,96408,72483,80,9136.72,48464.96,2021-10-21
2019-01-27,750,70684,5211,67587,101131,78,3688.77,8552.09,2020-11-22
2019-09-10,582,65423,4018,23414,377354,52,5197.83,7218.03,2019-10-28
2019-03-11,141,13131,2016,56495,330151,83,2085.83,12938.23,2021-01-14
2019-07-12,1099,43135,7248,95796,26003,28,301.84,19219.91,2020-07-19
2019-09-12,735,35261,9916,72876,239756,62,8809.25,3582.0,2021-12-25
2019-03-09,638,55301,7512,21496,66719,35,7281.5,107.32,2020-09-11
2019-09-19,314,46312,4656,5929,305500,66,2479.13,7445.23,2019-10-30
2019-03-05,528,49096,5687,81574,78764,5,4561.72,26265.03,2021-07-11
2019-02-28,969,10909,4160,4973,261519,32,2328.41,46129.43,2019-03-29
2019-07-11,1163,50347,6115,28317,36914,55,9822.0,11155.09,2021-10-01
2019-05-25,917,24123,,85256,106020,,1115.79,8625.73,2021-08-23
2019-09-29,183,47597,5355,61470,252131,11,7918.78,448.08,2019-06-19
2019-02-01,962,57230,2939,45122,84604,93,141.51,35033.59,2020-08-12
2019-10-12,1149,55594,1863,80761,964,76,8659.19,16959.62,2019-05-06
2019-05-13,349,74674,9607,56236,290351,91,7712.92,243.17,2019-12-28
2019-05-31,152,9298,14,12384,359266,7,4056.7,41618.54,2019-11-29
2019-09-19,1068,17310,6820,86037,246302,50,6029.04,36622.41,2020-05-17
2019-11-10,533,59281,6298,91415,368423,75,3139.87,16383.59,2019-10-31
2019-06-05,31,48966,98,93622,309559,23,526.69,16598.44,2019-06-04
2019-12-26,676,16693,177,58377,299280,75,2786.67,13003.48,2019-12-24
2019-12-27,1160,17848,7291,93665,374034,19,6403.32,7047.0,2021-04-10
2019-11-22,1044,12780,262,73497,23489,94,1894.43,7022.02,2020-11-06
2019-03-13,101,5989,3908,54698,344259,27,9119.61,49997.37,2019-07-27
2019-01-10,695,30248,5569,19438,372587,100,8311.87,25218.64,2019-09-07
2019-09-27,1091,59517,8079,88161,34762,99,7777.54,6787.44,2020-06-25
2019-11-02,725,42988,7261,66782,101215,78,3180.89,47592.95,2020-08-01
2019-03-14,973,5303,1918,89646,56664,65,3962.0,36210.0,2021-03-04
2019-03-19,383,54294,2415,58663,113739,30,2426.77,6428.87,2020-10-05
2019-10-14,201,7781,3838,64662,78498,95,6904.61,684.12,2020-03-16
2019-02-20,719,17747,194,78210,132138,3,8682.28,46246.5,2021-11-18
2019-06-04,777,34548,981,4507,82862,72,7217.76,3429.14,2021-07-10
2019-09-21,374,43631,5889,45537,64495,43,9100.83,790.65,2021-11-29
2019-08-08,692,37613,,40312,104297,,139.37,43689.59,2020-09-17
2019-03-28,128,18754,3691,5565,184688,2,827.3,13568.32,2020-02-19
2019-11-30,166,67982,5183,51834,235429,50,6739.84,46499.75,2019-12-26
2019-03-14,736,51729,8226,53776,287973,22,2489.92,38458.55,2020-06-09
2019-05-30,1021,29774,4092,2688,357609,7,7202.05,46904.71,2019-03-27
2019-02-17,606,7867,4276,51599,132282,96,1517.96,26067.28,2021-10-26
2019-08-31,518,59369,5945,63821,42195,13,8977.92,5910.64,2021-12-15
2019-10-04,419,4585,8365,11446,252954,82,5243.58,28060.39,2020-06-09
2019-06-15,824,47250,3019,96473,326672,83,2757.09,43807.82,2019-10-24
2019-08-16,272,72944,1726,17219,304463,42,1358.07,30096.15,2021-11-07
2019-08-16,1083,38830,5033,30334,33605,99,4820.06,6654.75,2019-03-13
2019-07-28,1007,55050,9578,87610,77296,29,177.27,5119.53,2021-08-25
2019-06-28,229,63514,2933,76537,79411,86,463.69,36975.89,2021-10-04
2019-09-08,849,50392,2817,67082,64729,19,8432.24,8876.21,2020-10-14
2019-06-11,387,68857,6534,78539,72507,70,7452.7,23314.94,2019-02-20
2019-03-02,1014,57550,5172,75118,107264,67,4605.56,31580.46,2019-05-07
2019-02-13,626,9789,,87092,67284,,3781.62,41359.64,2020-03-31
2019-11-17,887,18033,7827,92810,12806,15,1091.67,32795.53,2020-01-25
2019-09-19,170,56835,2487,36004,43378,36,551.65,48168.98,2021-01-12
2019-01-17,789,4842,5078,12610,379938,62,7962.12,43070.15,2019-09-12
2019-07-21,244,10960,5090,88556,161450,5,205.36,11057.29,2019-02-23
2019-12-18,167,7141,9916,21607,317030,23,7700.79,31386.31,2021-12-25
2019-07-30,855,53110,3231,96962,15590,91,2461.53,36707.3,2020-03-15
2019-09-05,445,20921,4184,11241,144573,13,7825.22,16578.62,2019-04-23
2019-10-27,1007,29121,7502,88495,162470,23,8950.89,11156.7,2021-12-05
2019-10-16,338,57176,229,94140,19680,98,9361.12,24752.41,2021-10-05
2019-08-23,587,54048,974,44470,161728,4,8406.45,40684.08,2020-07-07
2019-03-03,523,6780,1068,94974,17364,73,8752.88,6116.46,2021-12-03
2019-05-25,248,50475,6462,4080,348471,69,2186.74,35310.57,2019-10-08
2019-08-21,749,22733,1450,79924,9683,15,1069.06,47841.51,2021-01-29
2019-08-22,686,17428,9889,93071,273565,94,853.86,42807.84,2019-02-14
2019-06-23,200,25855,4317,17661,209297,86,2028.49,37403.86,2020-07-17
2019-09-14,83,26201,1226,2301,293969,91,917.53,22948.25,2021-06-14
2019-12-01,1024,57502,9692,1086,326647,26,3348.93,40928.08,2020-04-17
2019-11-20,593,1014,9943,42304,130100,35,9082.17,45166.04,2020-06-23
2019-01-24,460,66789,,92184,181487,,1718.82,40502.07,2019-07-23
2019-09-29,613,47804,644,8361,123844,80,2548.02,30703.1,2021-04-22
2019-07-11,283,58494,6357,34238,201346,63,6211.28,33323.19,2019-10-30
2019-06-11,600,50806,2080,75631,52515,41,3285.53,19482.32,2020-01-29
2019-07-26,903,39798,7874,17609,136654,91,2739.09,41882.95,2020-03-13
2019-07-14,742,65291,2178,26248,178857,66,4942.95,38060.82,2021-01-14
2019-12-02,145,41973,6552,91373,175193,61,9596.93,39215.69,2020-10-08
2019-09-05,545,74395,9614,72517,66068,17,5641.47,3327.16,2022-01-20
2019-04-16,475,69514,9993,57442,362362,10,4886.69,12588.88,2021-05-19
2019-09-02,1086,14250,1413,39476,34536,26,7678.7,48220.21,2021-09-10
2019-08-10,971,69662,8781,17466,177813,13,8545.95,33293.73,2020-09-30
2019-08-07,92,58781,7524,34687,303147,5,8504.88,45723.72,2021-08-24
2019-08-26,120,24900,8318,59252,113847,46,1238.03,22220.63,2020-12-30
2019-09-18,254,57627,9564,20058,223672,62,4881.97,37418.11,2020-10-13
2019-04-19,816,66001,2324,44338,79333,49,7260.24,7437.41,2019-11-01
2019-04-01,510,63471,5814,40472,273364,71,7147.86,366.64,2020-06-30
2019-06-08,44,73203,9700,31467,65783,17,5259.45,33862.02,2022-01-25
2019-04-22,527,71536,6744,16297,223895,31,8855.13,8403.97,2021-03-23
2019-04-28,223,57600,9611,7170,37275,60,2586.01,3193.43,2020-02-19
2019-06-24,220,73806,3731,46990,27103,83,8855.85,29972.74,2021-11-20
2019-03-30,817,27284,5110,9816,212371,89,1854.48,36626.47,2021-10-21
2019-02-11,1025,53567,600,1385,175085,29,6900.23,2912.48,2021-10-23
2019-04-19,1085,7601,3803,45349,89960,65,8522.97,36939.21,2020-09-04
2020-01-04,704,10051,6233,80503,26738,19,938.4,1719.71,2021-06-08
2019-12-05,861,38894,9406,32331,223314,82,70.65,40930.7,2019-06-14
2019-08-07,91,43941,3392,12652,364853,53,3367.03,1494.65,2019-07-11
2019-10-13,107,7817,299,24630,356093,4,3880.23,36914.51,2021-05-23
2019-04-20,850,56128,9095,45107,298899,78,4751.39,33996.64,2022-01-09
2019-07-09,685,38572,9190,74442,288974,62,5774.9,23351.97,2020-02-10
2019-04-15,857,9029,3833,16332,148818,97,3266.92,31412.52,2021-08-23
2019-04-06,387,36177,4437,28925,121908,42,2659.76,23397.62,2020-08-31
2019-09-16,1171,38977,6411,28777,129165,38,3464.48,26524.89,2021-01-20
2019-03-18,464,42727,9598,88450,229634,50,8278.27,18165.09,2021-04-29
2019-07-07,663,70624,8191,60033,281285,10,7153.21,40396.51,2020-03-16
2019-12-14,1126,3922,658,93216,165699,34,298.29,16402.38,2021-06-10
2019-05-07,994,31115,1969,9435,218016,58,2397.25,13522.44,2019-03-31
2019-07-03,297,57778,1677,8349,253434,82,8367.87,5912.73,2021-07-17
2019-04-02,1018,2191,3872,95518,353714,27,6973.63,33483.0,2020-01-17
2019-10-21,575,36549,7604,8140,108012,76,404.1,35122.04,2019-02-09
2019-05-19,414,45872,9499,41051,384573,38,8043.53,9061.81,2020-06-19
2019-01-13,1111,23698,281,96480,236705,14,9362.61,10335.51,2020-08-18
2019-07-28,234,26095,9846,19812,93161,44,4620.18,28894.16,2019-03-28
2019-07-31,1029,63123,1833,87727,321132,29,4597.09,37933.5,2020-12-29
2019-11-15,22,12505,2399,29110,254544,69,7372.34,19004.75,2020-08-28
2019-01-13,804,29277,8873,39214,35141,87,3805.97,47677.97,2021-06-29
2019-10-06,332,38794,3588,49219,5916,30,8281.27,34933.87,2019-02-04
2019-05-06,244,71222,3753,32768,137810,45,2050.58,11109.14,2021-04-03
2019-12-09,738,73771,4911,9974,171152,85,7679.57,278.03,2019-03-08
2019-06-27,1002,30507,,17280,343337,,8815.57,48629.14,2021-10-13
2019-01-15,619,33836,5640,60682,196707,70,2400.47,46691.47,2020-11-20
2019-05-19,405,38660,8947,18546,357731,68,8318.82,22555.36,2019-02-14
2019-04-12,286,56970,6610,48220,383452,29,6919.5,2228.19,2020-04-06
2019-09-28,1117,46923,6017,1875,156525,7,1112.6,42213.92,2020-01-23
2019-08-26,996,61367,6978,85200,52146,23,8172.88,36281.9,2019-02-25
2019-05-09,802,67581,8214,51348,249187,77,1581.2,17203.0,2021-01-09
2019-02-21,625,27524,6533,20177,66871,17,8227.52,18012.67,2020-04-19
2019-08-08,516,47991,6356,52164,342310,88,5484.88,33995.06,2019-06-16
2019-01-13,308,9412,5374,45181,121164,76,9252.89,662.04,2021-10-07
2019-04-19,968,2291,8580,79401,183634,70,7951.12,29055.73,2021-03-06
2019-10-14,479,64198,6974,28880,63522,34,5814.44,18614.54,2021-09-20
2019-11-17,61,40697,6609,4464,215628,4,8631.99,47243.03,2020-09-06
2019-06-23,405,4163,1822,80286,386919,76,3122.68,11786.54,2019-11-06
2019-05-08,669,72321,8453,39104,314528,57,7303.09,38229.7,2019-10-02
2019-06-16,970,40882,4897,75887,319714,76,719.36,2730.73,2019-12-03
2019-07-09,177,57174,75,24002,345361,5,6894.79,38106.52,2021-12-18
2019-05-30,1016,55964,8170,34908,16362,2,141.71,45760.68,2021-05-26
2019-02-17,1180,44847,7774,83851,32292,92,7895.71,34171.02,2022-01-31
2019-04-26,530,10003,3045,39755,168981,61,2031.29,25637.15,2020-04-30
2019-11-24,1022,3585,1199,15065,52263,92,9557.4,3656.59,2019-08-21
2019-05-15,926,46421,3652,39183,62384,21,8814.19,47072.29,2021-09-19
2019-05-30,184,48531,8664,83350,122338,50,6613.11,18448.18,2021-04-08
2019-05-01,259,11393,1459,93864,231920,88,3454.09,32707.04,2019-11-27
2019-05-18,401,33005,1652,84821,347274,49,1116.89,48276.6,2020-12-15
2019-03-05,750,41489,9957,18114,281205,26,5685.68,46785.57,2020-01-27
2019-03-31,471,54737,7571,47953,57335,80,5717.88,15533.1,2019-02-17
2019-07-26,1145,62908,2576,24869,43413,81,2732.19,18752.0,2022-01-07
2019-02-17,1044,6256,3064,1553,313013,79,8006.72,9123.46,2020-07-25
2019-05-22,43,73625,828,56897,333439,6,482.81,4283.4,2020-08-01
2019-04-14,855,21625,5078,90714,95220,58,777.06,15610.2,2020-08-21
2019-05-25,984,26054,2734,59187,10053,43,3906.64,39509.72,2020-07-12
2019-05-16,998,53287,2457,3058,224911,53,3761.84,23251.25,2020-05-18
2019-04-10,388,30204,8547,58065,97998,91,4045.72,25305.29,2020-01-05
2019-12-08,1144,36218,,82788,367306,,6832.88,43091.39,2019-12-29
2019-02-20,431,5074,2893,11872,168616,52,1253.5,21944.1,2020-06-09
2019-09-21,118,12455,460,41197,185721,10,7461.69,43282.28,2019-04-08
2019-11-22,1170,53872,1319,45613,331050,81,437.39,37580.13,2020-01-09
2019-11-28,1153,55048,7009,4148,453,18,1388.35,49176.63,2019-08-13
2019-02-01,1078,54175,864,89667,105629,36,9757.98,7803.13,2019-03-11
2019-09-13,966,52628,3606,78857,346355,80,6446.89,36701.32,2021-02-15
2019-07-30,970,48302,1374,99549,311054,83,2407.71,1059.29,2021-04-03
2019-08-01,858,12101,519,97242,27564,85,5665.48,40912.53,2020-05-04
2020-01-06,487,56876,6142,19333,113327,45,8531.95,21922.83,2021-10-13
2019-07-06,892,58204,4407,25362,5504,88,6543.44,16012.53,2021-10-01
2019-02-20,926,28787,2525,23138,138708,30,7332.63,37428.36,2019-11-14
2019-11-24,343,9754,8244,2923,82218,65,4164.65,44976.56,2020-05-01
2019-06-14,77,37793,1084,19143,247916,88,4673.25,12301.98,2021-03-30
2019-01-22,1130,67102,1049,23084,361555,76,1395.57,11650.34,2019-02-10
2019-01-10,236,11465,9369,50855,155376,16,8117.55,47351.09,2019-10-20
2019-09-18,17,68462,845,20979,138125,35,7882.95,49574.35,2020-02-07
2019-09-30,141,16583,1608,79051,144239,22,4586.49,21440.93,2019-09-27
2019-06-23,1156,64414,7859,90465,3837,20,8027.89,28372.45,2020-11-20
2019-05-06,422,27104,4052,61549,190095,1,1399.88,47508.2,2020-11-13
2019-12-13,512,24302,8063,26752,77665,28,6826.54,42954.68,2020-05-04
2019-04-27,1148,2271,7045,36172,335619,18,7087.09,595.07,2019-08-17
2019-02-04,766,25148,3862,71879,326032,44,6960.89,20084.99,2020-06-26
2019-01-14,902,12878,8311,41543,215039,64,8604.01,35848.03,2020-07-14
2019-05-11,39,47667,550,55373,341056,40,3006.76,45242.59,2020-04-21
2019-07-19,316,16155,8992,59682,217202,78,9336.1,41240.9,2019-04-23
2019-07-10,660,53199,8750,29213,100984,35,6061.01,39056.41,2019-10-14
2019-06-24,225,36684,2873,32813,127319,93,8078.11,42926.34,2020-02-05
2019-11-09,572,34230,5162,33118,137207,93,6611.29,38373.71,2021-03-10
2019-12-05,960,28485,9018,29075,175152,26,3050.07,18622.54,2020-01-31
2019-05-01,909,19099,2013,56967,142441,14,3155.72,9763.34,2019-09-30
2019-02-02,1165,74470,3335,14454,44013,17,6427.2,13861.23,2020-11-01
2019-05-21,709,16528,6495,37529,182200,37,3927.86,31787.96,2019-11-02
2019-12-30,759,5707,4926,57964,338257,22,287.51,20919.76,2020-11-30
2019-06-22,848,39778,6421,46059,198257,32,1361.35,22941.42,2020-08-05
2019-01-23,607,63092,4405,50146,102954,14,2334.25,33045.25,2021-10-18
2019-12-26,862,72846,5408,52947,202079,52,2981.38,39195.79,2019-05-18
2020-01-07,1064,53428,2465,15500,279829,32,3967.08,24327.63,2019-12-19
2019-04-15,626,17256,8987,46723,388589,69,2423.97,8779.3,2019-11-21
2019-12-18,860,43778,1180,54224,42876,99,1883.1,15850.05,2021-04-01
2019-12-19,988,21561,6220,82226,351189,90,7038.06,48883.9,2021-05-14
2019-07-25,1025,21481,,234,141163,,232.69,29846.01,2021-12-12
2019-07-13,955,18709,297,12456,266738,100,298.94,10489.72,2022-01-06
2019-03-01,265,3305,5254,42258,221651,60,9467.65,1253.55,2020-07-28
2019-08-26,404,39063,2261,1065,106519,81,8434.34,21399.3,2020-07-14
2019-04-27,89,26558,7891,76930,212431,59,9926.7,25633.65,2020-12-02
2019-01-11,771,67484,9410,51020,248645,32,6732.58,38403.33,2021-10-27
2019-11-09,410,60021,2918,76763,108872,60,3125.32,774.92,2021-07-07
2019-12-22,1059,73909,,96873,225364,,9666.15,42733.64,2019-11-06
2019-03-19,953,16447,6009,20470,158845,78,4519.61,31389.54,2021-02-20
2019-05-07,693,25420,3274,77496,44098,19,208.22,23110.83,2019-04-08
2019-03-28,791,15956,5210,69412,198347,26,7542.1,47221.39,2020-09-27
2019-04-11,412,60024,7959,78842,221718,69,5848.25,24767.33,2021-06-30
2020-01-02,1142,43836,2071,48773,276698,91,6283.27,49369.91,2019-03-27
2019-08-20,567,27652,9400,60470,335426,25,4805.62,33298.04,2021-10-07
2019-12-16,1142,45714,4594,74738,109081,68,5271.95,2953.79,2020-12-05
2019-10-01,882,56063,8315,86077,192390,65,5781.25,36766.56,2020-09-01
2019-03-03,178,53699,7420,26167,265778,73,2891.77,40114.48,2020-12-23
2019-08-22,219,7899,1286,42875,343927,10,605.02,32508.49,2020-11-07
2019-11-26,953,71221,5491,72276,246743,71,3730.1,10118.48,2020-11-01
2020-01-03,136,45216,7082,12375,151681,98,3579.22,27844.84,2021-06-02
2020-01-05,369,56032,9233,18268,85049,2,1251.84,9190.66,2020-08-28
2019-12-07,719,61603,5435,10043,97066,39,7738.14,3252.16,2019-12-30
2019-03-08,837,34450,3581,47100,224185,80,9329.01,49632.42,2019-02-09
2019-10-17,1091,65174,2057,56696,348929,83,797.63,1623.46,2021-05-19
2019-03-16,804,45469,2710,4257,342389,34,2705.83,35561.34,2021-03-04
2019-12-08,1189,10774,9871,16299,203295,36,3418.94,7570.17,2020-08-23
2019-08-06,177,15801,6063,38920,140699,73,4527.49,8382.89,2019-02-26
2019-08-11,452,30149,8858,84236,176465,53,1875.14,31654.71,2019-03-19
2019-07-23,78,19056,4188,76518,32308,23,3186.13,46391.7,2020-11-05
2019-04-18,630,13982,5243,90038,325252,82,1575.21,16407.29,2021-04-01
2020-01-03,422,49643,5610,96761,14870,82,6456.95,8298.65,2020-12-15
2019-02-09,148,46808,8869,61376,43559,83,5270.57,8618.66,2020-03-26
2019-11-05,677,45920,6997,47069,244839,49,9830.07,40813.03,2019-04-28
2019-08-01,853,14485,7493,72515,386147,5,9598.12,6548.6,2021-09-14
2020-01-01,482,34420,6766,85888,223722,37,3700.58,9819.39,2021-05-27
2019-05-17,251,54642,6002,62150,358359,59,4000.57,2833.25,2019-12-14
2019-11-12,39,46514,1186,63195,343806,36,6961.04,23653.74,2021-12-16
2019-07-10,696,60845,423,97228,75550,15,2449.44,31961.18,2021-02-20
2019-01-28,512,3142,8978,78093,214771,65,1946.33,47684.28,2020-12-05
2019-05-20,31,38624,8323,36709,67187,37,6888.2,33066.28,2019-11-25
2019-09-25,152,22230,4286,70171,361106,6,4657.15,40760.64,2019-06-11
2019-05-18,1049,62815,1566,14976,52539,92,3934.38,5730.83,2019-04-20
2019-12-17,231,49575,7892,77917,331848,16,3362.59,46169.92,2022-01-03
2019-04-24,139,48415,4792,68419,326882,47,1496.77,41991.0,2020-08-25
2019-02-15,1127,34271,9518,94332,133175,2,5803.9,1981.38,2019-03-01
2019-03-19,496,3737,8984,76802,253447,36,3266.98,39555.81,2019-08-21
2019-08-26,189,49371,2225,8657,177428,67,2568.39,39002.13,2021-08-17
2019-04-29,850,47143,1958,51437,289782,74,9677.17,31941.55,2019-05-05
2019-11-19,1176,56953,3608,79235,25338,8,9388.8,17900.87,2020-01-20
2019-04-27,1043,10886,7346,86067,60223,37,2130.07,25556.02,2021-12-17
2019-01-23,1004,31232,7218,54892,245602,81,7033.28,24325.46,2020-02-05
2019-09-29,1133,39323,1183,42882,166079,13,2244.34,41612.16,2021-11-01
2019-06-04,1171,42050,251,9779,363151,6,8165.16,29934.29,2020-10-17
2019-07-02,371,59263,1748,5405,160197,1,7658.97,13977.19,2020-10-06
2019-03-08,298,67189,986,86774,41321,29,1584.47,41612.7,2020-01-15
2019-09-19,246,57118,3460,27812,41222,17,5615.75,5140.41,2021-08-27
2019-06-20,912,50477,1633,27039,83620,13,1292.65,48027.09,2022-01-09
